Date,INVE-A.ST,INVE-B.ST
2023-01-25,195.00204467773438,192.7493133544922
2023-01-26,196.99864196777344,194.0802459716797
2023-01-27,198.42478942871094,193.9376678466797
2023-01-30,197.3789520263672,192.84437561035156
2023-01-31,197.6641845703125,192.3690643310547
2023-02-01,196.04788208007812,192.1313934326172
2023-02-02,205.65061950683594,200.68746948242188
2023-02-03,204.6047821044922,199.83184814453125
2023-02-06,200.3263397216797,196.12420654296875
2023-02-07,199.37554931640625,194.88833618164062
2023-02-08,199.75587463378906,194.93585205078125
2023-02-09,198.51988220214844,194.55560302734375
2023-02-10,196.42820739746094,192.3690643310547
2023-02-13,198.6149444580078,194.50807189941406
2023-02-14,198.23463439941406,193.79507446289062
2023-02-15,200.0410919189453,195.07847595214844
2023-02-16,200.3263397216797,194.88833618164062
2023-02-17,197.85435485839844,193.6524658203125
2023-02-20,196.90359497070312,192.84437561035156
2023-02-21,194.62173461914062,190.84796142578125
2023-02-22,194.71681213378906,190.5152130126953
2023-02-23,195.66757202148438,191.79864501953125
2023-02-24,194.8118896484375,190.42015075683594
2023-02-27,197.47402954101562,192.98699951171875
2023-02-28,204.41461181640625,192.60671997070312
2023-03-01,198.7100372314453,191.370849609375
2023-03-02,199.28048706054688,192.32151794433594
2023-03-03,202.5131072998047,195.458740234375
2023-03-06,203.74908447265625,196.31436157226562
2023-03-07,201.08694458007812,194.12779235839844
2023-03-08,200.3263397216797,193.6524658203125
2023-03-09,200.51646423339844,194.50807189941406
2023-03-10,197.2838897705078,190.46771240234375
2023-03-13,195.28726196289062,187.51109313964844
2023-03-14,198.23463439941406,191.370849609375
2023-03-15,190.72360229492188,183.82247924804688
2023-03-16,193.67095947265625,187.66317749023438
2023-03-17,187.2057647705078,181.90211486816406
2023-03-20,190.43836975097656,185.00132751464844
2023-03-21,194.62173461914062,189.01316833496094
2023-03-22,195.0971221923828,188.93710327148438
2023-03-23,195.38233947753906,188.1765594482422
2023-03-24,193.95620727539062,186.84559631347656
2023-03-27,197.47402954101562,190.11593627929688
2023-03-28,195.7626495361328,188.8800506591797
2023-03-29,197.9494171142578,191.46591186523438
2023-03-30,199.66079711914062,194.55560302734375
2023-03-31,200.80172729492188,195.88653564453125
2023-04-03,200.9918670654297,195.83901977539062
2023-04-04,203.17861938476562,197.8829345703125
2023-04-05,203.17861938476562,197.7403564453125
2023-04-06,205.17523193359375,199.26144409179688
2023-04-07,205.17523193359375,199.26144409179688
2023-04-10,205.17523193359375,199.26144409179688
2023-04-11,206.79153442382812,200.97264099121094
2023-04-12,205.08013916015625,200.2121124267578
2023-04-13,205.17523193359375,200.49729919433594
2023-04-14,206.5063018798828,201.16281127929688
2023-04-17,203.3687744140625,198.7385711669922
2023-04-18,206.4112548828125,199.83184814453125
2023-04-19,206.03091430664062,199.02377319335938
2023-04-20,206.2210693359375,198.6434783935547
2023-04-21,207.647216796875,199.4990997314453
2023-04-24,211.7355194091797,205.8210906982422
2023-04-25,212.87643432617188,208.00762939453125
2023-04-26,212.4010467529297,207.76998901367188
2023-04-27,214.11244201660156,209.19598388671875
2023-04-28,213.35182189941406,208.95831298828125
2023-05-01,213.35182189941406,208.95831298828125
2023-05-02,211.5453643798828,208.1027069091797
2023-05-03,211.83059692382812,209.005859375
2023-05-04,212.69915771484375,209.58494567871094
2023-05-05,214.0502471923828,210.30880737304688
2023-05-08,214.24325561523438,210.93618774414062
2023-05-09,212.6026611328125,208.13720703125
2023-05-10,212.795654296875,207.75112915039062
2023-05-11,212.0236053466797,208.57154846191406
2023-05-12,209.9969940185547,207.6546173095703
2023-05-15,210.19000244140625,208.1854705810547
2023-05-16,210.3830108642578,207.6063690185547
2023-05-17,208.06686401367188,206.25514221191406
2023-05-18,208.06686401367188,206.25514221191406
2023-05-19,213.18167114257812,211.5635223388672
2023-05-22,214.146728515625,211.27398681640625
2023-05-23,212.795654296875,210.55010986328125
2023-05-24,209.22494506835938,207.22030639648438
2023-05-25,207.3913116455078,205.82080078125
2023-05-26,212.21661376953125,210.59837341308594
2023-05-29,213.08517456054688,211.37049865722656
2023-05-30,214.0502471923828,212.2391357421875
2023-05-31,215.3048095703125,212.9630126953125
2023-06-01,215.4013214111328,214.02468872070312
2023-06-02,214.91879272460938,214.0729522705078
2023-06-05,213.9537353515625,212.67347717285156
2023-06-06,213.9537353515625,212.67347717285156
2023-06-07,212.6026611328125,212.04611206054688
2023-06-08,211.34805297851562,210.88792419433594
2023-06-09,209.90048217773438,209.63319396972656
2023-06-12,208.452880859375,207.70286560058594
2023-06-13,209.03192138671875,208.71632385253906
2023-06-14,206.71578979492188,206.97898864746094
2023-06-15,207.5843505859375,208.281982421875
2023-06-16,210.2864990234375,210.64663696289062
2023-06-19,205.84722900390625,205.67605590820312
2023-06-20,205.17169189453125,205.14520263671875
2023-06-21,202.95205688476562,202.29798889160156
2023-06-22,202.56602478027344,201.67062377929688
2023-06-23,202.56602478027344,201.67062377929688
2023-06-26,201.11842346191406,201.6223602294922
2023-06-27,202.95205688476562,203.0701141357422
2023-06-28,204.97866821289062,205.09695434570312
2023-06-29,204.78567504882812,205.09695434570312
2023-06-30,208.16336059570312,208.13720703125
2023-07-03,206.61929321289062,207.6063690185547
2023-07-04,206.23324584960938,207.6063690185547
2023-07-05,201.21493530273438,202.5875244140625
2023-07-06,199.09181213378906,200.70545959472656
2023-07-07,199.38134765625,200.75372314453125
2023-07-10,198.41627502441406,199.69203186035156
2023-07-11,197.35470581054688,198.82339477539062
2023-07-12,199.6708526611328,201.4775848388672
2023-07-13,199.09181213378906,200.4641571044922
2023-07-14,199.96035766601562,201.38104248046875
2023-07-17,196.9687042236328,198.8716583251953
2023-07-18,200.8289337158203,202.7805633544922
2023-07-19,202.27650451660156,204.08352661132812
2023-07-20,202.27650451660156,204.37307739257812
2023-07-21,204.39964294433594,206.25514221191406
2023-07-24,205.55772399902344,207.70286560058594
2023-07-25,206.81228637695312,208.76455688476562
2023-07-26,206.61929321289062,208.3302459716797
2023-07-27,207.00531005859375,208.6680450439453
2023-07-28,207.1983184814453,208.6680450439453
2023-07-31,206.23324584960938,207.4615936279297
2023-08-01,205.65423583984375,206.97898864746094
2023-08-02,202.56602478027344,204.66262817382812
2023-08-03,200.05686950683594,201.91192626953125
2023-08-04,201.5044708251953,203.1666259765625
2023-08-07,201.89047241210938,203.35964965820312
2023-08-08,201.69747924804688,203.0218505859375
2023-08-09,205.65423583984375,206.11036682128906
2023-08-10,207.77735900878906,207.3168182373047
2023-08-11,201.11842346191406,202.3462371826172
2023-08-14,200.8289337158203,202.7322998046875
2023-08-15,197.54771423339844,199.64378356933594
2023-08-16,198.60928344726562,200.89849853515625
2023-08-17,196.4861602783203,198.38905334472656
2023-08-18,196.10012817382812,197.37564086914062
2023-08-21,196.10012817382812,198.00299072265625
2023-08-22,198.41627502441406,200.27113342285156
2023-08-23,201.11842346191406,203.35964965820312
2023-08-24,200.6359100341797,203.0701141357422
2023-08-25,199.2848358154297,202.3462371826172
2023-08-28,199.96035766601562,203.1666259765625
2023-08-29,201.21493530273438,203.89048767089844
2023-08-30,201.60096740722656,203.2631378173828
2023-08-31,201.98699951171875,203.7457275390625
2023-09-01,200.92543029785156,202.53927612304688
2023-09-04,201.5044708251953,203.0701141357422
2023-09-05,202.95205688476562,205.04867553710938
2023-09-06,205.9437255859375,207.4615936279297
2023-09-07,204.49612426757812,205.965576171875
2023-09-08,202.8555450439453,204.80738830566406
2023-09-11,203.9171142578125,205.43475341796875
2023-09-12,203.2415771484375,205.09695434570312
2023-09-13,202.75904846191406,204.4696044921875
2023-09-14,204.78567504882812,206.11036682128906
2023-09-15,205.75071716308594,207.6063690185547
2023-09-18,204.78567504882812,206.83424377441406
2023-09-19,205.46119689941406,207.50985717773438
2023-09-20,207.77735900878906,209.68145751953125
2023-09-21,206.3297576904297,208.4267578125
2023-09-22,204.39964294433594,206.64122009277344
2023-09-25,204.01361083984375,206.06211853027344
2023-09-26,202.8555450439453,204.75912475585938
2023-09-27,201.69747924804688,202.9253387451172
2023-09-28,200.6359100341797,202.5875244140625
2023-09-29,200.24989318847656,202.4910125732422
2023-10-02,200.3463897705078,202.2497100830078
2023-10-03,198.41627502441406,200.27113342285156
2023-10-04,197.4512176513672,199.354248046875
2023-10-05,199.86387634277344,201.4293212890625
2023-10-06,202.1800079345703,203.84225463867188
2023-10-09,203.2415771484375,205.14520263671875
2023-10-10,207.10182189941406,208.76455688476562
2023-10-11,207.2947998046875,209.3919219970703
2023-10-12,210.86553955078125,212.52870178222656
2023-10-13,209.03192138671875,210.93618774414062
2023-10-16,209.90048217773438,211.46701049804688
2023-10-17,207.8738555908203,209.77798461914062
2023-10-18,202.75904846191406,204.2765655517578
2023-10-19,200.8289337158203,202.6840362548828
2023-10-20,191.371337890625,193.01312255859375
2023-10-23,190.3580322265625,192.6077423095703
2023-10-24,192.23988342285156,193.9010772705078
2023-10-25,193.4944610595703,194.96275329589844
2023-10-26,194.74905395507812,196.45875549316406
2023-10-27,192.19161987304688,194.43190002441406
2023-10-30,193.01194763183594,195.39707946777344
2023-10-31,195.61758422851562,197.27911376953125
2023-11-01,196.38963317871094,198.19606018066406
2023-11-02,199.76736450195312,201.09152221679688
2023-11-03,199.37925720214844,200.557861328125
2023-11-06,198.1179962158203,199.92718505859375
2023-11-07,198.40904235839844,199.878662109375
2023-11-08,199.1852264404297,200.65489196777344
2023-11-09,201.1256561279297,202.78952026367188
2023-11-10,199.08819580078125,200.75192260742188
2023-11-13,198.60308837890625,200.26678466796875
2023-11-14,201.9988555908203,203.66278076171875
2023-11-15,203.7452392578125,205.11819458007812
2023-11-16,201.8048095703125,203.5657501220703
2023-11-17,203.16310119628906,205.0697021484375
2023-11-20,204.7154541015625,206.67066955566406
2023-11-21,203.93927001953125,205.7974090576172
2023-11-22,205.6856689453125,207.25283813476562
2023-11-23,206.36480712890625,208.3201446533203
2023-11-24,207.52906799316406,209.53298950195312
2023-11-27,207.4320526123047,209.24191284179688
2023-11-28,205.588623046875,207.88352966308594
2023-11-29,207.33502197265625,209.09637451171875
2023-11-30,209.0814208984375,211.3280487060547
2023-12-01,210.8278045654297,212.5408935546875
2023-12-04,211.11888122558594,212.97750854492188
2023-12-05,213.9324951171875,215.54876708984375
2023-12-06,214.99974060058594,216.5675506591797
2023-12-07,215.77589416503906,217.4893341064453
2023-12-08,216.35801696777344,217.9259796142578
2023-12-11,219.17166137695312,220.93385314941406
2023-12-12,220.04486083984375,221.95265197753906
2023-12-13,219.17166137695312,220.93385314941406
2023-12-14,221.11207580566406,223.0199737548828
2023-12-15,222.27635192871094,224.4268798828125
2023-12-18,221.98529052734375,224.28134155273438
2023-12-19,222.1793212890625,224.96054077148438
2023-12-20,223.73167419433594,225.88230895996094
2023-12-21,222.27635192871094,224.28134155273438
2023-12-22,222.76145935058594,225.0575714111328
2023-12-25,222.76145935058594,225.0575714111328
2023-12-26,222.76145935058594,225.0575714111328
2023-12-27,222.76145935058594,225.20310974121094
2023-12-28,222.6644287109375,225.0575714111328
2023-12-29,224.60487365722656,226.56150817871094
2024-01-01,224.60487365722656,226.56150817871094
2024-01-02,225.57508850097656,227.1921844482422
2024-01-03,223.1495361328125,224.32984924316406
2024-01-04,223.8286895751953,225.3001251220703
2024-01-05,220.43292236328125,221.80711364746094
2024-01-08,221.98529052734375,223.7961883544922
2024-01-09,219.7537841796875,222.14669799804688
2024-01-10,219.9478302001953,222.29225158691406
2024-01-11,219.7537841796875,221.80711364746094
2024-01-12,223.1495361328125,225.34866333007812
2024-01-15,221.4031524658203,223.69915771484375
2024-01-16,220.9180450439453,222.9229278564453
2024-01-17,218.1044158935547,219.42991638183594
2024-01-18,218.68653869628906,220.25465393066406
2024-01-19,220.9180450439453,223.69915771484375
2024-01-22,229.45594787597656,231.6069793701172
2024-01-23,228.582763671875,230.8792724609375
2024-01-24,232.0755157470703,234.08120727539062
2024-01-25,233.33682250976562,235.2940673828125
2024-01-26,235.18019104003906,236.84652709960938
2024-01-29,235.5683135986328,237.42868041992188
2024-01-30,237.314697265625,239.0296630859375
2024-01-31,236.24745178222656,238.593017578125
2024-02-01,237.21766662597656,238.9811553955078
2024-02-02,238.284912109375,239.75738525390625
2024-02-05,237.70277404785156,238.6900634765625
2024-02-06,239.06105041503906,240.3395538330078
2024-02-07,238.47894287109375,240.14547729492188
2024-02-08,239.1580810546875,241.16429138183594
2024-02-09,238.57595825195312,240.3880615234375
2024-02-12,240.90447998046875,242.66824340820312
2024-02-13,239.64320373535156,241.98902893066406
2024-02-14,241.58363342285156,243.34744262695312
2024-02-15,241.87469482421875,243.88108825683594
2024-02-16,245.17344665527344,247.81072998046875
2024-02-19,246.3376922607422,248.58697509765625
2024-02-20,245.65853881835938,248.0048065185547
2024-02-21,244.20321655273438,246.88897705078125
2024-02-22,247.50196838378906,249.79983520507812
2024-02-23,249.1513214111328,252.2255401611328
2024-02-26,249.83045959472656,252.71070861816406
2024-02-27,248.6661834716797,251.4008026123047
2024-02-28,248.56919860839844,251.30377197265625
2024-02-29,249.1513214111328,252.6621551513672
2024-03-01,249.4423828125,252.32254028320312
2024-03-04,248.47216796875,251.83741760253906
2024-03-05,248.86024475097656,251.78890991210938
2024-03-06,249.83045959472656,252.80770874023438
2024-03-07,250.80067443847656,253.9720458984375
2024-03-08,252.15899658203125,255.427490234375
2024-03-11,252.35301208496094,255.37896728515625
2024-03-12,257.98028564453125,260.5699768066406
2024-03-13,258.0773010253906,260.7640686035156
2024-03-14,257.3011169433594,260.0848388671875
2024-03-15,260.1147766113281,262.8016357421875
2024-03-18,253.22622680664062,255.33042907714844
2024-03-19,255.6517791748047,258.1927795410156
2024-03-20,253.1291961669922,255.96112060546875
2024-03-21,256.718994140625,259.4056396484375
2024-03-22,258.5624084472656,261.4432678222656
2024-03-25,259.43560791015625,261.49176025390625
2024-03-26,259.0475158691406,261.49176025390625
2024-03-27,258.85345458984375,261.83135986328125
2024-03-28,258.2713317871094,260.6669921875
2024-03-29,258.2713317871094,260.6669921875
2024-04-01,258.2713317871094,260.6669921875
2024-04-02,257.8832702636719,260.327392578125
2024-04-03,257.98028564453125,260.181884765625
2024-04-04,258.17431640625,260.181884765625
2024-04-05,252.838134765625,254.36013793945312
2024-04-08,254.58453369140625,255.2819366455078
2024-04-09,252.35301208496094,253.63241577148438
2024-04-10,252.5470428466797,253.9235382080078
2024-04-11,250.99472045898438,252.37109375
2024-04-12,251.5768280029297,253.05027770996094
2024-04-15,253.0321807861328,254.36013793945312
2024-04-16,250.80067443847656,252.80770874023438
2024-04-17,252.93516540527344,254.50567626953125
2024-04-18,253.1291961669922,254.06907653808594
2024-04-19,252.64407348632812,253.2928466796875
2024-04-22,255.36070251464844,256.39776611328125
2024-04-23,259.43560791015625,260.6184997558594
2024-04-24,260.599853515625,261.9768981933594
2024-04-25,257.0100402832031,258.1927795410156
2024-04-26,261.76409912109375,262.9956970214844
2024-04-29,263.025390625,264.0145263671875
2024-04-30,262.73431396484375,264.257080078125
2024-05-01,262.73431396484375,264.257080078125
2024-05-02,259.82366943359375,261.7828369140625
2024-05-03,263.70452880859375,265.32440185546875
2024-05-06,266.3241271972656,268.1382141113281
2024-05-07,269.2347717285156,271.67974853515625
2024-05-08,273.0683288574219,274.2353515625
2024-05-09,273.0683288574219,274.2353515625
2024-05-10,275.5257263183594,277.52813720703125
2024-05-13,275.72235107421875,277.7247314453125
2024-05-14,275.32916259765625,276.840087890625
2024-05-15,276.0172424316406,276.79095458984375
2024-05-16,272.6751708984375,273.3015441894531
2024-05-17,271.20068359375,271.92547607421875
2024-05-20,278.1797790527344,278.4618835449219
2024-05-21,280.93206787109375,281.3615417480469
2024-05-22,280.83380126953125,281.26324462890625
2024-05-23,279.8507995605469,280.1329040527344
2024-05-24,280.14569091796875,279.9854431152344
2024-05-27,281.128662109375,281.0666809082031
2024-05-28,278.6712341308594,279.0025329589844
2024-05-29,276.8036193847656,277.3807067871094
2024-05-30,277.29510498046875,277.1841125488281
2024-05-31,277.3934326171875,279.5431213378906
2024-06-03,278.76953125,280.4769287109375
2024-06-04,277.1968078613281,279.1990966796875
2024-06-05,280.93206787109375,282.2953186035156
2024-06-06,280.93206787109375,282.2953186035156
2024-06-07,282.2099304199219,283.86798095703125
2024-06-10,279.4576110839844,281.9512939453125
2024-06-11,278.86785888671875,280.3294677734375
2024-06-12,286.1418151855469,287.7505187988281
2024-06-13,281.6201477050781,281.9512939453125
2024-06-14,277.7865905761719,278.9042053222656
2024-06-17,277.983154296875,278.7568054199219
2024-06-18,279.7525329589844,279.9854431152344
2024-06-19,278.47467041015625,279.59228515625
2024-06-20,282.2099304199219,283.0325012207031
2024-06-21,282.2099304199219,283.0325012207031
2024-06-24,281.6201477050781,283.9171447753906
2024-06-25,279.9490966796875,281.9512939453125
2024-06-26,282.2099304199219,284.1628723144531
2024-06-27,281.9150390625,284.310302734375
2024-06-28,282.79974365234375,285.24407958984375
2024-07-01,282.89801025390625,285.0966491699219
2024-07-02,283.0946044921875,285.5389709472656
2024-07-03,282.701416015625,284.5560302734375
2024-07-04,284.3724670410156,286.0795593261719
2024-07-05,282.4065246582031,284.11370849609375
2024-07-08,281.5218505859375,283.179931640625
2024-07-09,280.2440185546875,282.0495910644531
2024-07-10,280.93206787109375,282.0987243652344
2024-07-11,281.6201477050781,282.8359069824219
2024-07-12,289.8770751953125,291.0433349609375
2024-07-15,289.97540283203125,290.9450378417969
2024-07-16,290.3685607910156,291.0924377441406
2024-07-17,288.8941345214844,289.4215087890625
2024-07-18,287.9111328125,288.04541015625
2024-07-19,288.9924011230469,289.3232116699219
2024-07-22,292.9242858886719,293.69720458984375
2024-07-23,294.3004455566406,294.8767395019531
2024-07-24,290.6634826660156,291.58392333984375
2024-07-25,289.97540283203125,291.2398986816406
2024-07-26,293.415771484375,294.58184814453125
2024-07-29,294.6936340332031,295.7613525390625
2024-07-30,295.3817138671875,296.20367431640625
2024-07-31,297.4459228515625,298.61181640625
2024-08-01,291.843017578125,292.910888671875
2024-08-02,276.90191650390625,277.1841125488281
2024-08-05,268.54669189453125,268.3377990722656
2024-08-06,272.6751708984375,272.41693115234375
2024-08-07,279.26104736328125,279.2973937988281
2024-08-08,278.6712341308594,278.5601806640625
2024-08-09,280.63720703125,280.2803039550781
2024-08-12,280.53887939453125,281.11578369140625
2024-08-13,281.8167724609375,282.1478576660156
2024-08-14,284.1758728027344,284.8017578125
2024-08-15,288.2060546875,288.8808898925781
2024-08-16,291.15496826171875,291.4856262207031
2024-08-19,291.843017578125,292.27197265625
2024-08-20,290.1719665527344,290.9450378417969
2024-08-21,290.2702331542969,290.7484130859375
2024-08-22,294.5953369140625,295.4173278808594
2024-08-23,296.266357421875,297.0391540527344
2024-08-26,297.3476257324219,299.0050048828125
2024-08-27,293.8089294433594,294.92584228515625
2024-08-28,296.7578430175781,297.7763366699219
2024-08-29,299.411865234375,301.2657165527344
2024-08-30,298.9203796386719,300.1353759765625
2024-09-02,300.2965393066406,301.9537658691406
2024-09-03,297.7408142089844,299.29986572265625
2024-09-04,293.9072570800781,295.5647888183594
2024-09-05,286.7315979003906,288.2419738769531
2024-09-06,287.61627197265625,289.0774841308594
2024-09-09,292.137939453125,293.35321044921875
2024-09-10,292.2362060546875,293.1565856933594
2024-09-11,289.6805114746094,290.60101318359375
2024-09-12,292.82598876953125,293.8446350097656
2024-09-13,295.28338623046875,295.9087829589844
2024-09-16,297.839111328125,298.5626525878906
2024-09-17,299.411865234375,300.233642578125
2024-09-18,296.9544677734375,296.8425598144531
2024-09-19,302.2624816894531,303.3298645019531
2024-09-20,306.48919677734375,304.8533935546875
2024-09-23,304.8182067871094,304.8533935546875
2024-09-24,302.4590759277344,302.5926513671875
2024-09-25,304.91650390625,305.9345703125
2024-09-26,308.3569030761719,308.6867370605469
2024-09-27,306.6858215332031,306.52435302734375
2024-09-30,307.17730712890625,307.2123718261719
2024-10-01,305.3096618652344,304.8042297363281
2024-10-02,305.3096618652344,304.8042297363281
2024-10-03,301.96759033203125,301.9537658691406
2024-10-04,302.557373046875,302.15032958984375
2024-10-07,301.18121337890625,301.0199890136719
2024-10-08,300.1982421875,300.1353759765625
2024-10-09,302.06585693359375,301.85546875
2024-10-10,299.1169738769531,299.54559326171875
2024-10-11,305.1130676269531,306.573486328125
2024-10-14,306.6858215332031,307.9004211425781
2024-10-15,305.5062561035156,305.3448486328125
2024-10-16,305.21136474609375,305.4431457519531
2024-10-17,303.4420471191406,303.2315673828125
2024-10-18,304.5232849121094,304.65679931640625
2024-10-21,302.557373046875,303.1332702636719
2024-10-22,300.8863220214844,301.364013671875
2024-10-23,300.984619140625,301.4623107910156
2024-10-24,298.7237854003906,298.7101135253906
2024-10-25,300.2965393066406,300.77423095703125
2024-10-28,303.4420471191406,303.8704528808594
2024-10-29,301.8692932128906,302.2486267089844
2024-10-30,297.64251708984375,298.2186279296875
2024-10-31,296.8561706542969,296.3019714355469
2024-11-01,297.3476257324219,296.989990234375
2024-11-04,298.62548828125,298.6609802246094
2024-11-05,297.93743896484375,298.31695556640625
2024-11-06,297.4459228515625,298.46435546875
2024-11-07,299.7067565917969,300.6759338378906
2024-11-08,297.930419921875,298.751708984375
2024-11-11,299.90411376953125,301.3173828125
2024-11-12,293.0948486328125,294.21246337890625
2024-11-13,292.2066955566406,292.7816162109375
2024-11-14,295.4632873535156,296.7287902832031
2024-11-15,291.12115478515625,292.3375549316406
2024-11-18,292.404052734375,293.96575927734375
2024-11-19,291.0224609375,291.9921875
2024-11-20,289.73956298828125,291.1534118652344
2024-11-21,290.92376708984375,292.9296569824219
2024-11-22,292.2066955566406,294.5085144042969
2024-11-25,292.99615478515625,293.71905517578125
2024-11-26,290.92376708984375,292.7322692871094
2024-11-27,292.1080017089844,293.2750244140625
2024-11-28,292.2066955566406,293.71905517578125
2024-11-29,293.3908996582031,295.2979431152344
2024-12-02,297.930419921875,299.19580078125
2024-12-03,299.4106750488281,301.1200256347656
2024-12-04,299.5093688964844,301.41607666015625
2024-12-05,300.3975524902344,301.71209716796875
2024-12-06,303.2593994140625,304.1297607421875
2024-12-09,299.7067565917969,301.0706787109375
2024-12-10,298.02911376953125,298.9984130859375
2024-12-11,295.167236328125,295.6926574707031
2024-12-12,293.0948486328125,293.66973876953125
2024-12-13,292.5027160644531,292.9789733886719
2024-12-16,291.7132568359375,292.7322692871094
2024-12-17,290.4303283691406,291.5481262207031
2024-12-18,292.0093078613281,292.2882385253906
2024-12-19,286.1868896484375,286.5154724121094
2024-12-20,285.989501953125,286.8115234375
2024-12-23,286.6802978515625,287.3542785644531
2024-12-24,286.6802978515625,287.3542785644531
2024-12-25,286.6802978515625,287.3542785644531
2024-12-26,286.6802978515625,287.3542785644531
2024-12-27,288.9500732421875,289.7225646972656
2024-12-30,288.35797119140625,288.8344421386719
2024-12-31,288.35797119140625,288.8344421386719
2025-01-01,288.35797119140625,288.8344421386719
2025-01-02,292.7001037597656,292.0908508300781
2025-01-03,292.99615478515625,292.7816162109375
2025-01-06,292.99615478515625,292.7816162109375
2025-01-07,293.68695068359375,293.7684326171875
2025-01-08,296.3514404296875,296.4327392578125
2025-01-09,296.0553894042969,296.0873718261719
2025-01-10,295.4632873535156,295.4459533691406
2025-01-13,293.19354248046875,293.571044921875
2025-01-14,292.404052734375,292.6829528808594
2025-01-15,298.423828125,299.6891784667969
2025-01-16,299.6080627441406,301.1200256347656
2025-01-17,307.00946044921875,308.7676696777344
2025-01-20,307.00946044921875,307.2381591796875
2025-01-21,309.6739501953125,309.45843505859375
2025-01-22,312.33843994140625,312.1227722167969
2025-01-23,309.4765930175781,310.642578125
2025-01-24,310.26605224609375,311.0373229980469
2025-01-27,305.9239196777344,307.38616943359375
2025-01-28,307.9963073730469,309.063720703125
2025-01-29,309.2792053222656,310.5439147949219
2025-01-30,311.746337890625,313.35626220703125
2025-01-31,312.33843994140625,312.1227722167969
2025-02-03,302.4699401855469,302.4028625488281
2025-02-04,302.17388916015625,302.6495666503906
2025-02-05,304.04888916015625,304.57379150390625
2025-02-06,308.5884094238281,309.3597412109375
2025-02-07,306.1213073730469,306.64605712890625
2025-02-10,307.8976135253906,308.4716491699219
2025-02-11,309.6739501953125,310.5439147949219
2025-02-12,310.6607971191406,311.5800476074219
2025-02-13,315.397705078125,315.5765380859375
2025-02-14,313.4239807128906,315.0338134765625
2025-02-17,318.4569396972656,319.7704162597656
2025-02-18,319.6411437988281,321.4479675292969
2025-02-19,315.0029602050781,316.71136474609375
2025-02-20,315.79241943359375,317.402099609375
2025-02-21,316.1871643066406,317.84619140625
2025-02-24,314.2134704589844,314.93511962890625
2025-02-25,314.7068786621094,315.2311706542969
2025-02-26,319.9372253417969,320.7078857421875
2025-02-27,316.2858581542969,316.7607116699219
2025-02-28,315.2003173828125,315.5272216796875
2025-03-03,319.3450927734375,320.55987548828125
2025-03-04,304.93707275390625,306.4486999511719
2025-03-05,310.46343994140625,312.02410888671875
2025-03-06,308.19366455078125,309.3597412109375
2025-03-07,307.6015625,308.96502685546875
2025-03-10,303.456787109375,304.1297607421875
2025-03-11,297.4369812011719,298.702392578125
2025-03-12,299.7067565917969,301.46539306640625
2025-03-13,298.52252197265625,300.0838928222656
2025-03-14,303.9502258300781,305.1165466308594
2025-03-17,304.2462463378906,304.968505859375
2025-03-18,304.5423278808594,305.1165466308594
2025-03-19,308.19366455078125,308.8663635253906
2025-03-20,308.7857666015625,309.6064453125
2025-03-21,305.5291748046875,306.2019958496094
2025-03-24,305.331787109375,305.9059753417969
2025-03-25,306.81207275390625,307.7315368652344
2025-03-26,304.5423278808594,305.9059753417969
2025-03-27,303.35809326171875,304.8698425292969
2025-03-28,300.2988586425781,300.8240051269531
2025-03-31,294.1803894042969,294.4098205566406
2025-04-01,296.64752197265625,296.77813720703125
2025-04-02,289.9369201660156,290.56134033203125
2025-04-03,279.7723388671875,279.5092468261719
2025-04-04,271.3841247558594,270.7267761230469
2025-04-07,254.9036865234375,254.7900848388672
2025-04-08,262.3050842285156,262.0429992675781
2025-04-09,250.56155395507812,250.59619140625
2025-04-10,266.74591064453125,267.9144287109375
2025-04-11,265.8577575683594,266.3849182128906
2025-04-14,270.9893798828125,272.1576232910156
2025-04-15,277.0091857910156,277.1409606933594
2025-04-16,273.061767578125,272.6510314941406
2025-04-17,274.443359375,273.9338684082031
2025-04-18,274.443359375,273.9338684082031
2025-04-21,274.443359375,273.9338684082031
2025-04-22,276.41705322265625,275.7100830078125
2025-04-23,278.0946960449219,277.8316955566406
2025-04-24,278.8841857910156,278.67047119140625
2025-04-25,282.83160400390625,282.3709411621094
2025-04-28,281.8447570800781,281.23614501953125
2025-04-29,278.3907775878906,277.63433837890625
2025-04-30,283.0289611816406,281.53216552734375
2025-05-01,283.0289611816406,281.53216552734375
2025-05-02,286.5816345214844,285.281982421875
2025-05-05,285.2987365722656,284.3938903808594
2025-05-06,280.75921630859375,280.2986755371094
2025-05-07,281.45001220703125,280.20001220703125
2025-05-08,283.3999938964844,283.3999938964844
2025-05-09,284.1000061035156,284.1499938964844
2025-05-12,294.3999938964844,294.45001220703125
2025-05-13,293.6000061035156,293.3500061035156
2025-05-14,292.79998779296875,291.79998779296875
2025-05-15,294.70001220703125,294.3500061035156
2025-05-16,293.29998779296875,293.0
2025-05-19,294.6000061035156,294.54998779296875
2025-05-20,296.3999938964844,296.25
2025-05-21,292.5,292.20001220703125
2025-05-22,283.6000061035156,283.04998779296875
2025-05-23,279.79998779296875,279.70001220703125
2025-05-26,284.70001220703125,284.3999938964844
2025-05-27,284.70001220703125,283.79998779296875
2025-05-28,283.6000061035156,281.8500061035156
2025-05-29,283.6000061035156,281.8500061035156
2025-05-30,281.79998779296875,282.20001220703125
