Date,^FCHI,^GDAXI
2023-07-25,7415.4501953125,16211.58984375
2023-07-26,7315.06982421875,16131.4599609375
2023-07-27,7465.240234375,16406.029296875
2023-07-28,7476.47021484375,16469.75
2023-07-31,7497.77978515625,16446.830078125
2023-08-01,7406.080078125,16240.400390625
2023-08-02,7312.83984375,16020.01953125
2023-08-03,7260.52978515625,15893.3798828125
2023-08-04,7315.06982421875,15951.8603515625
2023-08-07,7319.759765625,15950.759765625
2023-08-08,7269.47021484375,15774.9296875
2023-08-09,7322.0400390625,15852.580078125
2023-08-10,7433.6201171875,15996.51953125
2023-08-11,7340.18994140625,15832.169921875
2023-08-14,7348.83984375,15904.25
2023-08-15,7267.7001953125,15767.2802734375
2023-08-16,7260.25,15789.4501953125
2023-08-17,7191.740234375,15676.900390625
2023-08-18,7164.10986328125,15574.259765625
2023-08-21,7198.06005859375,15603.2802734375
2023-08-22,7240.8798828125,15705.6201171875
2023-08-23,7246.6201171875,15728.41015625
2023-08-24,7214.4599609375,15621.490234375
2023-08-25,7229.60009765625,15631.8203125
2023-08-28,7324.7099609375,15792.6103515625
2023-08-29,7373.43017578125,15930.8798828125
2023-08-30,7364.39990234375,15891.9296875
2023-08-31,7316.7001953125,15947.080078125
2023-09-01,7296.77001953125,15840.33984375
2023-09-04,7279.509765625,15824.849609375
2023-09-05,7254.72021484375,15771.7099609375
2023-09-06,7194.08984375,15741.3701171875
2023-09-07,7196.10009765625,15718.66015625
2023-09-08,7240.77001953125,15740.2998046875
2023-09-11,7278.27001953125,15800.990234375
2023-09-12,7252.8798828125,15715.5302734375
2023-09-13,7222.56982421875,15654.0302734375
2023-09-14,7308.669921875,15805.2900390625
2023-09-15,7378.81982421875,15893.5302734375
2023-09-18,7276.14013671875,15727.1201171875
2023-09-19,7282.1201171875,15664.48046875
2023-09-20,7330.7900390625,15781.58984375
2023-09-21,7213.89990234375,15571.8603515625
2023-09-22,7184.81982421875,15557.2900390625
2023-09-25,7123.8798828125,15405.490234375
2023-09-26,7074.02001953125,15255.8701171875
2023-09-27,7071.7900390625,15217.4501953125
2023-09-28,7116.240234375,15323.5
2023-09-29,7135.06005859375,15386.580078125
2023-10-02,7068.16015625,15247.2099609375
2023-10-03,6997.0498046875,15085.2099609375
2023-10-04,6996.72998046875,15099.919921875
2023-10-05,6998.25,15070.2197265625
2023-10-06,7060.14990234375,15229.76953125
2023-10-09,7021.39990234375,15128.1103515625
2023-10-10,7162.43017578125,15423.51953125
2023-10-11,7131.2099609375,15460.009765625
2023-10-12,7104.52978515625,15425.0302734375
2023-10-13,7003.52978515625,15186.66015625
2023-10-16,7022.18994140625,15237.990234375
2023-10-17,7029.7001953125,15251.6904296875
2023-10-18,6965.990234375,15094.91015625
2023-10-19,6921.3701171875,15045.23046875
2023-10-20,6816.22021484375,14798.4697265625
2023-10-23,6850.47021484375,14800.7197265625
2023-10-24,6893.64990234375,14879.9404296875
2023-10-25,6915.06982421875,14892.1796875
2023-10-26,6888.9599609375,14731.0498046875
2023-10-27,6795.3798828125,14687.41015625
2023-10-30,6825.06982421875,14716.5400390625
2023-10-31,6885.64990234375,14810.33984375
2023-11-01,6932.6298828125,14923.26953125
2023-11-02,7060.68994140625,15143.599609375
2023-11-03,7047.5,15189.25
2023-11-06,7013.72998046875,15135.9697265625
2023-11-07,6986.22998046875,15152.6396484375
2023-11-08,7034.16015625,15229.599609375
2023-11-09,7113.66015625,15352.5400390625
2023-11-10,7045.0400390625,15234.3896484375
2023-11-13,7087.06005859375,15345.0
2023-11-14,7185.68017578125,15614.4296875
2023-11-15,7209.60986328125,15748.169921875
2023-11-16,7168.39990234375,15786.6103515625
2023-11-17,7233.91015625,15919.16015625
2023-11-20,7246.93017578125,15901.330078125
2023-11-21,7229.4501953125,15900.5302734375
2023-11-22,7260.72998046875,15957.8203125
2023-11-23,7277.93017578125,15994.73046875
2023-11-24,7292.7998046875,16029.490234375
2023-11-27,7265.490234375,15966.3701171875
2023-11-28,7250.1298828125,15992.669921875
2023-11-29,7267.64013671875,16166.4501953125
2023-11-30,7310.77001953125,16215.4296875
2023-12-01,7346.14990234375,16397.51953125
2023-12-04,7332.58984375,16404.759765625
2023-12-05,7386.990234375,16533.109375
2023-12-06,7435.990234375,16656.439453125
2023-12-07,7428.52001953125,16628.990234375
2023-12-08,7526.5498046875,16759.220703125
2023-12-11,7551.52978515625,16794.4296875
2023-12-12,7543.5498046875,16791.740234375
2023-12-13,7531.22021484375,16766.05078125
2023-12-14,7575.85009765625,16752.23046875
2023-12-15,7596.91015625,16751.439453125
2023-12-18,7568.85986328125,16650.55078125
2023-12-19,7574.669921875,16744.41015625
2023-12-20,7583.43017578125,16733.05078125
2023-12-21,7571.39990234375,16687.419921875
2023-12-22,7568.81982421875,16706.1796875
2023-12-25,7568.81982421875,16706.1796875
2023-12-26,7568.81982421875,16706.1796875
2023-12-27,7571.81982421875,16742.0703125
2023-12-28,7535.16015625,16701.55078125
2023-12-29,7543.18017578125,16751.640625
2024-01-01,7543.18017578125,16751.640625
2024-01-02,7530.85986328125,16769.359375
2024-01-03,7411.85986328125,16538.390625
2024-01-04,7450.6298828125,16617.2890625
2024-01-05,7420.68994140625,16594.2109375
2024-01-08,7450.240234375,16716.470703125
2024-01-09,7426.6201171875,16688.359375
2024-01-10,7426.080078125,16689.810546875
2024-01-11,7387.6201171875,16547.029296875
2024-01-12,7465.14013671875,16704.560546875
2024-01-15,7411.68017578125,16622.220703125
2024-01-16,7398.0,16571.6796875
2024-01-17,7318.68994140625,16431.689453125
2024-01-18,7401.35009765625,16567.349609375
2024-01-19,7371.64013671875,16555.130859375
2024-01-22,7413.25,16683.359375
2024-01-23,7388.0400390625,16627.08984375
2024-01-24,7455.64013671875,16889.919921875
2024-01-25,7464.2001953125,16906.919921875
2024-01-26,7634.14013671875,16961.390625
2024-01-29,7640.81005859375,16941.7109375
2024-01-30,7677.47021484375,16972.33984375
2024-01-31,7656.75,16903.759765625
2024-02-01,7588.75,16859.0390625
2024-02-02,7592.259765625,16918.2109375
2024-02-05,7589.9599609375,16904.060546875
2024-02-06,7638.97021484375,17033.240234375
2024-02-07,7611.259765625,16921.9609375
2024-02-08,7665.6298828125,16963.830078125
2024-02-09,7647.52001953125,16926.5
2024-02-12,7689.7998046875,17037.349609375
2024-02-13,7625.31005859375,16880.830078125
2024-02-14,7677.35009765625,16945.48046875
2024-02-15,7743.419921875,17046.689453125
2024-02-16,7768.18017578125,17117.439453125
2024-02-19,7768.5498046875,17092.259765625
2024-02-20,7795.22021484375,17068.4296875
2024-02-21,7812.08984375,17118.119140625
2024-02-22,7911.60009765625,17370.44921875
2024-02-23,7966.68017578125,17419.330078125
2024-02-26,7929.81982421875,17423.23046875
2024-02-27,7948.39990234375,17556.490234375
2024-02-28,7954.39013671875,17601.220703125
2024-02-29,7927.43017578125,17678.189453125
2024-03-01,7934.169921875,17735.0703125
2024-03-04,7956.41015625,17716.169921875
2024-03-05,7932.81982421875,17698.400390625
2024-03-06,7954.740234375,17716.7109375
2024-03-07,8016.22021484375,17842.849609375
2024-03-08,8028.009765625,17814.509765625
2024-03-11,8019.72998046875,17746.26953125
2024-03-12,8087.47998046875,17965.109375
2024-03-13,8137.580078125,17961.380859375
2024-03-14,8161.419921875,17942.0390625
2024-03-15,8164.35009765625,17936.650390625
2024-03-18,8148.14013671875,17932.6796875
2024-03-19,8201.0498046875,17987.490234375
2024-03-20,8161.41015625,18015.130859375
2024-03-21,8179.72021484375,18179.25
2024-03-22,8151.919921875,18205.939453125
2024-03-25,8151.60009765625,18261.310546875
2024-03-26,8184.75,18384.349609375
2024-03-27,8204.8095703125,18477.08984375
2024-03-28,8205.8095703125,18492.490234375
2024-03-29,8205.8095703125,18492.490234375
2024-04-01,8205.8095703125,18492.490234375
2024-04-02,8130.0498046875,18283.130859375
2024-04-03,8153.22998046875,18367.720703125
2024-04-04,8151.5498046875,18403.130859375
2024-04-05,8061.31005859375,18175.0390625
2024-04-08,8119.2998046875,18318.970703125
2024-04-09,8049.169921875,18076.689453125
2024-04-10,8045.3798828125,18097.30078125
2024-04-11,8023.740234375,17954.48046875
2024-04-12,8010.830078125,17930.3203125
2024-04-15,8045.10986328125,18026.580078125
2024-04-16,7932.60986328125,17766.23046875
2024-04-17,7981.509765625,17770.01953125
2024-04-18,8023.259765625,17837.400390625
2024-04-19,8022.41015625,17737.359375
2024-04-22,8040.35986328125,17860.80078125
2024-04-23,8105.77978515625,18137.650390625
2024-04-24,8091.85986328125,18088.69921875
2024-04-25,8016.64990234375,17917.279296875
2024-04-26,8088.240234375,18161.009765625
2024-04-29,8065.14990234375,18118.3203125
2024-04-30,7984.93017578125,17932.169921875
2024-05-01,7984.93017578125,17932.169921875
2024-05-02,7914.64990234375,17896.5
2024-05-03,7957.56982421875,18001.599609375
2024-05-06,7996.64013671875,18175.2109375
2024-05-07,8075.68017578125,18430.05078125
2024-05-08,8131.41015625,18498.380859375
2024-05-09,8187.64990234375,18686.599609375
2024-05-10,8219.1396484375,18772.849609375
2024-05-13,8209.2802734375,18742.220703125
2024-05-14,8225.7998046875,18716.419921875
2024-05-15,8239.990234375,18869.359375
2024-05-16,8188.490234375,18738.810546875
2024-05-17,8167.5,18704.419921875
2024-05-20,8195.9697265625,18768.9609375
2024-05-21,8141.4599609375,18726.759765625
2024-05-22,8092.10986328125,18680.19921875
2024-05-23,8102.330078125,18691.3203125
2024-05-24,8094.97021484375,18693.369140625
2024-05-27,8132.490234375,18774.7109375
2024-05-28,8057.7998046875,18677.869140625
2024-05-29,7935.02978515625,18473.2890625
2024-05-30,7978.509765625,18496.7890625
2024-05-31,7992.8701171875,18497.939453125
2024-06-03,7998.02001953125,18608.16015625
2024-06-04,7937.89990234375,18405.640625
2024-06-05,8006.56982421875,18575.939453125
2024-06-06,8040.1201171875,18652.669921875
2024-06-07,8001.7998046875,18557.26953125
2024-06-10,7893.97998046875,18494.890625
2024-06-11,7789.2099609375,18369.939453125
2024-06-12,7864.7001953125,18630.859375
2024-06-13,7708.02001953125,18265.6796875
2024-06-14,7503.27001953125,18002.01953125
2024-06-17,7571.56982421875,18068.2109375
2024-06-18,7628.7998046875,18131.970703125
2024-06-19,7570.2001953125,18067.91015625
2024-06-20,7671.33984375,18254.1796875
2024-06-21,7628.56982421875,18163.51953125
2024-06-24,7706.89013671875,18325.580078125
2024-06-25,7662.2998046875,18177.619140625
2024-06-26,7609.14990234375,18155.240234375
2024-06-27,7530.72021484375,18210.55078125
2024-06-28,7479.39990234375,18235.44921875
2024-07-01,7561.1298828125,18290.66015625
2024-07-02,7538.2900390625,18164.060546875
2024-07-03,7632.080078125,18374.529296875
2024-07-04,7695.77978515625,18450.48046875
2024-07-05,7675.6201171875,18475.44921875
2024-07-08,7627.4501953125,18472.05078125
2024-07-09,7508.66015625,18236.189453125
2024-07-10,7573.5498046875,18407.220703125
2024-07-11,7627.1298828125,18534.560546875
2024-07-12,7724.31982421875,18748.1796875
2024-07-15,7632.7099609375,18590.890625
2024-07-16,7580.02978515625,18518.029296875
2024-07-17,7570.81005859375,18437.30078125
2024-07-18,7586.5498046875,18354.759765625
2024-07-19,7534.52001953125,18171.9296875
2024-07-22,7622.02001953125,18407.0703125
2024-07-23,7598.6298828125,18557.69921875
2024-07-24,7513.72998046875,18387.4609375
2024-07-25,7427.02001953125,18298.720703125
2024-07-26,7517.68017578125,18417.55078125
2024-07-29,7443.83984375,18320.669921875
2024-07-30,7474.93994140625,18411.1796875
2024-07-31,7531.490234375,18508.650390625
2024-08-01,7370.4501953125,18083.05078125
2024-08-02,7251.7998046875,17661.220703125
2024-08-05,7148.990234375,17339.0
2024-08-06,7130.0400390625,17354.3203125
2024-08-07,7266.009765625,17615.150390625
2024-08-08,7247.4501953125,17680.400390625
2024-08-09,7269.7099609375,17722.880859375
2024-08-12,7250.669921875,17726.470703125
2024-08-13,7275.8701171875,17812.05078125
2024-08-14,7333.35986328125,17885.599609375
2024-08-15,7423.3701171875,18183.240234375
2024-08-16,7449.7001953125,18322.400390625
2024-08-19,7484.169921875,18421.689453125
2024-08-20,7485.72998046875,18357.51953125
2024-08-21,7524.72021484375,18448.94921875
2024-08-22,7524.10986328125,18493.390625
2024-08-23,7577.0400390625,18633.099609375
2024-08-26,7590.3701171875,18617.01953125
2024-08-27,7565.77978515625,18681.810546875
2024-08-28,7577.669921875,18782.2890625
2024-08-29,7640.9501953125,18912.5703125
2024-08-30,7630.9501953125,18906.919921875
2024-09-02,7646.419921875,18930.849609375
2024-09-03,7575.10009765625,18747.109375
2024-09-04,7500.97021484375,18591.849609375
2024-09-05,7431.9599609375,18576.5
2024-09-06,7352.2998046875,18301.900390625
2024-09-09,7425.259765625,18443.560546875
2024-09-10,7407.5498046875,18265.919921875
2024-09-11,7396.830078125,18330.26953125
2024-09-12,7435.06982421875,18518.390625
2024-09-13,7465.25,18699.400390625
2024-09-16,7449.43994140625,18633.109375
2024-09-17,7487.419921875,18726.080078125
2024-09-18,7444.89990234375,18711.490234375
2024-09-19,7615.41015625,19002.380859375
2024-09-20,7500.259765625,18720.009765625
2024-09-23,7508.080078125,18846.7890625
2024-09-24,7604.009765625,18996.630859375
2024-09-25,7565.6201171875,18918.5
2024-09-26,7742.08984375,19238.359375
2024-09-27,7791.7900390625,19473.630859375
2024-09-30,7635.75,19324.9296875
2024-10-01,7574.06982421875,19213.140625
2024-10-02,7577.58984375,19164.75
2024-10-03,7477.77978515625,19015.41015625
2024-10-04,7541.35986328125,19120.9296875
2024-10-07,7576.02001953125,19104.099609375
2024-10-08,7521.31982421875,19066.470703125
2024-10-09,7560.08984375,19254.9296875
2024-10-10,7541.58984375,19210.900390625
2024-10-11,7577.89013671875,19373.830078125
2024-10-14,7602.06005859375,19508.2890625
2024-10-15,7521.97021484375,19486.189453125
2024-10-16,7492.0,19432.810546875
2024-10-17,7583.72998046875,19583.390625
2024-10-18,7613.0498046875,19657.369140625
2024-10-21,7536.22998046875,19461.189453125
2024-10-22,7535.10009765625,19421.91015625
2024-10-23,7497.47998046875,19377.619140625
2024-10-24,7503.27978515625,19443.0
2024-10-25,7497.5400390625,19463.58984375
2024-10-28,7556.93994140625,19531.619140625
2024-10-29,7511.10986328125,19478.0703125
2024-10-30,7428.35986328125,19257.33984375
2024-10-31,7350.3701171875,19077.5390625
2024-11-01,7409.10986328125,19254.970703125
2024-11-04,7371.7099609375,19147.849609375
2024-11-05,7407.14990234375,19256.26953125
2024-11-06,7369.60986328125,19039.310546875
2024-11-07,7425.60009765625,19362.51953125
2024-11-08,7338.669921875,19215.48046875
2024-11-11,7426.8798828125,19448.599609375
2024-11-12,7226.97998046875,19033.640625
2024-11-13,7216.830078125,19003.109375
2024-11-14,7311.7998046875,19263.69921875
2024-11-15,7269.6298828125,19210.810546875
2024-11-18,7278.22998046875,19189.189453125
2024-11-19,7229.64013671875,19060.310546875
2024-11-20,7198.4501953125,19004.779296875
2024-11-21,7213.31982421875,19146.169921875
2024-11-22,7255.009765625,19322.58984375
2024-11-25,7257.47021484375,19405.19921875
2024-11-26,7194.509765625,19295.98046875
2024-11-27,7143.02978515625,19261.75
2024-11-28,7179.25,19425.73046875
2024-11-29,7235.10986328125,19626.44921875
2024-12-02,7236.89013671875,19933.619140625
2024-12-03,7255.419921875,20016.75
2024-12-04,7303.27978515625,20232.140625
2024-12-05,7330.5400390625,20358.80078125
2024-12-06,7426.8798828125,20384.609375
2024-12-09,7480.14013671875,20345.9609375
2024-12-10,7394.77978515625,20329.16015625
2024-12-11,7423.39990234375,20399.16015625
2024-12-12,7420.93994140625,20426.26953125
2024-12-13,7409.56982421875,20405.919921875
2024-12-16,7357.080078125,20313.810546875
2024-12-17,7365.7001953125,20246.369140625
2024-12-18,7384.6201171875,20242.5703125
2024-12-19,7294.3701171875,19969.859375
2024-12-20,7274.47998046875,19884.75
2024-12-23,7272.31982421875,19848.76953125
2024-12-24,7282.68994140625,19848.76953125
2024-12-25,7282.68994140625,19848.76953125
2024-12-26,7282.68994140625,19848.76953125
2024-12-27,7355.3701171875,19984.3203125
2024-12-30,7313.56005859375,19909.140625
2024-12-31,7380.740234375,19909.140625
2025-01-01,7380.740234375,19909.140625
2025-01-02,7393.759765625,20024.66015625
2025-01-03,7282.22021484375,19906.080078125
2025-01-06,7445.68994140625,20216.189453125
2025-01-07,7489.35009765625,20340.5703125
2025-01-08,7452.419921875,20329.939453125
2025-01-09,7490.27978515625,20317.099609375
2025-01-10,7431.0400390625,20214.7890625
2025-01-13,7408.64013671875,20132.849609375
2025-01-14,7423.669921875,20271.330078125
2025-01-15,7474.58984375,20574.6796875
2025-01-16,7634.740234375,20655.390625
2025-01-17,7709.75,20903.390625
2025-01-20,7733.5,20990.310546875
2025-01-21,7770.9501953125,21042.0
2025-01-22,7837.39990234375,21254.26953125
2025-01-23,7892.60986328125,21411.529296875
2025-01-24,7927.6201171875,21394.9296875
2025-01-27,7906.580078125,21282.1796875
2025-01-28,7897.3701171875,21430.580078125
2025-01-29,7872.47998046875,21637.529296875
2025-01-30,7941.64013671875,21727.19921875
2025-01-31,7950.169921875,21732.05078125
2025-02-03,7854.919921875,21428.240234375
2025-02-04,7906.39990234375,21505.69921875
2025-02-05,7891.68017578125,21585.9296875
2025-02-06,8007.6201171875,21902.419921875
2025-02-07,7973.02978515625,21787.0
2025-02-10,8006.22021484375,21911.740234375
2025-02-11,8028.89990234375,22037.830078125
2025-02-12,8042.18994140625,22148.029296875
2025-02-13,8164.10986328125,22612.01953125
2025-02-14,8178.5400390625,22513.419921875
2025-02-17,8189.1298828125,22798.08984375
2025-02-18,8206.5595703125,22844.5
2025-02-19,8110.5400390625,22433.630859375
2025-02-20,8122.580078125,22314.650390625
2025-02-21,8154.509765625,22287.560546875
2025-02-24,8090.990234375,22425.9296875
2025-02-25,8051.06982421875,22410.26953125
2025-02-26,8143.919921875,22794.109375
2025-02-27,8102.52001953125,22550.890625
2025-02-28,8111.6298828125,22551.4296875
2025-03-03,8199.7099609375,23147.01953125
2025-03-04,8047.919921875,22326.810546875
2025-03-05,8173.75,23081.029296875
2025-03-06,8197.669921875,23419.48046875
2025-03-07,8120.7998046875,23008.939453125
2025-03-10,8047.60009765625,22620.94921875
2025-03-11,7941.91015625,22328.76953125
2025-03-12,7988.9599609375,22676.41015625
2025-03-13,7938.2099609375,22567.140625
2025-03-14,8028.27978515625,22986.8203125
2025-03-17,8073.97998046875,23154.5703125
2025-03-18,8114.56982421875,23380.69921875
2025-03-19,8171.47021484375,23288.060546875
2025-03-20,8094.2001953125,22999.150390625
2025-03-21,8042.9501953125,22891.6796875
2025-03-24,8022.330078125,22852.66015625
2025-03-25,8108.58984375,23109.7890625
2025-03-26,8030.68017578125,22839.029296875
2025-03-27,7990.10986328125,22678.740234375
2025-03-28,7916.080078125,22461.51953125
2025-03-31,7790.7099609375,22163.490234375
2025-04-01,7876.35986328125,22539.98046875
2025-04-02,7858.830078125,22390.83984375
2025-04-03,7598.97998046875,21717.390625
2025-04-04,7274.9501953125,20641.720703125
2025-04-07,6927.1201171875,19789.619140625
2025-04-08,7100.419921875,20280.259765625
2025-04-09,6863.02001953125,19670.880859375
2025-04-10,7126.02001953125,20562.73046875
2025-04-11,7104.7998046875,20374.099609375
2025-04-14,7273.1201171875,20954.830078125
2025-04-15,7335.39990234375,21253.69921875
2025-04-16,7329.97021484375,21311.01953125
2025-04-17,7285.85986328125,21205.859375
2025-04-18,7285.85986328125,21205.859375
2025-04-21,7285.85986328125,21205.859375
2025-04-22,7326.47021484375,21293.529296875
2025-04-23,7482.35986328125,21961.970703125
2025-04-24,7502.77978515625,22064.509765625
2025-04-25,7536.259765625,22242.44921875
2025-04-28,7573.759765625,22271.669921875
2025-04-29,7555.8701171875,22425.830078125
2025-04-30,7593.8701171875,22496.98046875
2025-05-01,7593.8701171875,22496.98046875
2025-05-02,7770.47998046875,23086.650390625
2025-05-05,7727.93017578125,23344.5390625
2025-05-06,7696.919921875,23249.650390625
2025-05-07,7626.83984375,23115.9609375
2025-05-08,7694.43994140625,23352.689453125
2025-05-09,7743.75,23499.3203125
2025-05-12,7850.10009765625,23566.5390625
2025-05-13,7873.830078125,23638.560546875
2025-05-14,7836.7900390625,23527.009765625
2025-05-15,7853.47021484375,23695.58984375
2025-05-16,7886.68994140625,23767.4296875
2025-05-19,7883.6298828125,23934.98046875
2025-05-20,7942.419921875,24036.109375
2025-05-21,7910.490234375,24122.400390625
2025-05-22,7864.43994140625,23999.169921875
2025-05-23,7734.39990234375,23629.580078125
2025-05-26,7828.1298828125,24027.650390625
2025-05-27,7826.7900390625,24226.490234375
2025-05-28,7788.10009765625,24038.189453125
2025-05-29,7779.72021484375,23933.23046875
2025-05-30,7751.89013671875,23997.48046875
2025-06-02,7737.2001953125,23930.669921875
2025-06-03,7763.83984375,24091.619140625
2025-06-04,7804.669921875,24276.48046875
2025-06-05,7790.27001953125,24323.580078125
2025-06-06,7804.8701171875,24304.4609375
2025-06-09,7791.47021484375,24174.3203125
2025-06-10,7804.330078125,23987.560546875
2025-06-11,7775.89990234375,23948.900390625
2025-06-12,7765.10986328125,23771.44921875
2025-06-13,7684.68017578125,23516.23046875
2025-06-16,7742.240234375,23699.119140625
2025-06-17,7683.72998046875,23434.650390625
2025-06-18,7656.1201171875,23317.810546875
2025-06-19,7553.4501953125,23057.380859375
2025-06-20,7589.66015625,23350.55078125
2025-06-23,7537.56982421875,23269.009765625
2025-06-24,7615.990234375,23641.580078125
2025-06-25,7558.16015625,23498.330078125
2025-06-26,7557.31005859375,23649.30078125
2025-06-27,7691.5498046875,24033.220703125
2025-06-30,7665.91015625,23909.609375
2025-07-01,7662.58984375,23673.2890625
2025-07-02,7738.419921875,23790.109375
2025-07-03,7754.5498046875,23934.130859375
2025-07-04,7696.27001953125,23787.44921875
2025-07-07,7723.47021484375,24073.669921875
2025-07-08,7766.7099609375,24206.91015625
2025-07-09,7878.4599609375,24549.560546875
2025-07-10,7902.25,24456.810546875
2025-07-11,7829.2900390625,24255.310546875
2025-07-14,7808.169921875,24160.640625
2025-07-15,7766.2099609375,24060.2890625
2025-07-16,7722.08984375,24009.380859375
2025-07-17,7822.0,24370.9296875
2025-07-18,7822.669921875,24289.509765625
2025-07-21,7798.22021484375,24307.80078125
2025-07-22,7744.41015625,24041.900390625
2025-07-23,7850.43017578125,24240.8203125
2025-07-24,7818.27978515625,24295.9296875
2025-07-25,7834.580078125,24217.5
2025-07-28,7800.8798828125,23970.359375
2025-07-29,7857.35986328125,24217.369140625
2025-07-30,7861.9599609375,24262.220703125
2025-07-31,7771.97021484375,24065.470703125
2025-08-01,7546.16015625,23425.970703125
2025-08-04,7632.009765625,23757.689453125
2025-08-05,7621.0400390625,23846.0703125
2025-08-06,7635.02978515625,23924.359375
2025-08-07,7709.31982421875,24192.5
2025-08-08,7743.0,24162.859375
