Date,FTSEMIB.MI,^IBEX
2023-05-22,27311.0,9305.0
2023-05-23,27175.0,9267.0
2023-05-24,26525.0,9163.5
2023-05-25,26408.0,9116.099609375
2023-05-26,26713.0,9191.099609375
2023-05-29,26617.0,9180.099609375
2023-05-30,26576.0,9167.5
2023-05-31,26051.0,9050.2001953125
2023-06-01,26576.0,9167.5
2023-06-02,27068.0,9317.2998046875
2023-06-05,26857.0,9289.099609375
2023-06-06,27037.0,9310.7998046875
2023-06-07,27056.0,9359.7998046875
2023-06-08,27275.0,9338.2998046875
2023-06-09,27162.0,9309.7001953125
2023-06-12,27410.0,9344.400390625
2023-06-13,27566.0,9333.7001953125
2023-06-14,27809.0,9432.7998046875
2023-06-15,27732.0,9430.7998046875
2023-06-16,27862.0,9495.0
2023-06-19,27754.0,9431.900390625
2023-06-20,27576.0,9439.7998046875
2023-06-21,27609.0,9436.400390625
2023-06-22,27410.0,9364.7001953125
2023-06-23,27210.0,9265.7998046875
2023-06-26,27243.0,9274.0
2023-06-27,27401.0,9393.0
2023-06-28,27637.0,9481.2998046875
2023-06-29,27928.0,9510.599609375
2023-06-30,28231.0,9593.0
2023-07-03,28447.0,9644.7998046875
2023-07-04,28387.0,9588.400390625
2023-07-05,28220.0,9486.2998046875
2023-07-06,27507.0,9285.0
2023-07-07,27778.0,9248.7998046875
2023-07-10,27872.0,9252.900390625
2023-07-11,28062.0,9331.099609375
2023-07-12,28552.0,9453.7001953125
2023-07-13,28775.0,9478.7001953125
2023-07-14,28663.0,9438.2998046875
2023-07-17,28609.0,9438.0
2023-07-18,28707.0,9455.7001953125
2023-07-19,28712.0,9451.7998046875
2023-07-20,28816.0,9519.599609375
2023-07-21,28855.0,9571.5
2023-07-24,28908.0,9543.5
2023-07-25,28966.0,9519.2001953125
2023-07-26,28980.0,9600.5
2023-07-27,29598.0,9694.7001953125
2023-07-28,29500.0,9685.099609375
2023-07-31,29645.0,9641.5
2023-08-01,29356.0,9502.900390625
2023-08-02,28975.0,9328.7001953125
2023-08-03,28703.0,9307.099609375
2023-08-04,28586.0,9368.400390625
2023-08-07,28548.0,9358.599609375
2023-08-08,27942.0,9301.7998046875
2023-08-09,28308.0,9354.400390625
2023-08-10,28575.0,9502.2001953125
2023-08-11,28275.0,9434.2998046875
2023-08-14,28435.0,9429.599609375
2023-08-15,28435.0,9347.5
2023-08-16,28170.0,9350.5
2023-08-17,27879.0,9278.0
2023-08-18,27762.0,9267.7001953125
2023-08-21,27987.0,9262.7998046875
2023-08-22,28165.0,9314.0
2023-08-23,28234.0,9315.599609375
2023-08-24,28072.0,9324.7001953125
2023-08-25,28208.0,9338.900390625
2023-08-28,28545.0,9490.099609375
2023-08-29,28890.0,9581.2001953125
2023-08-30,28917.0,9551.099609375
2023-08-31,28832.0,9505.900390625
2023-09-01,28650.0,9449.599609375
2023-09-04,28647.0,9416.2998046875
2023-09-05,28652.0,9392.0
2023-09-06,28211.0,9314.400390625
2023-09-07,28156.0,9310.0
2023-09-08,28233.0,9364.599609375
2023-09-11,28525.0,9435.2001953125
2023-09-12,28585.0,9455.400390625
2023-09-13,28482.0,9424.099609375
2023-09-14,28873.0,9549.0
2023-09-15,28895.0,9549.7001953125
2023-09-18,28586.0,9482.099609375
2023-09-19,28758.0,9527.2001953125
2023-09-20,29229.0,9645.7998046875
2023-09-21,28709.0,9548.900390625
2023-09-22,28576.0,9502.0
2023-09-25,28382.0,9386.0
2023-09-26,28099.0,9366.900390625
2023-09-27,28012.0,9331.900390625
2023-09-28,28163.0,9426.7998046875
2023-09-29,28243.0,9428.0
2023-10-02,27850.0,9319.0
2023-10-03,27482.0,9165.5
2023-10-04,27436.0,9102.900390625
2023-10-05,27491.0,9157.7001953125
2023-10-06,27811.0,9235.7998046875
2023-10-09,27682.0,9151.2998046875
2023-10-10,28318.0,9352.099609375
2023-10-11,28419.0,9360.400390625
2023-10-12,28493.0,9336.0
2023-10-13,28237.0,9232.900390625
2023-10-16,28392.0,9287.099609375
2023-10-17,28367.0,9298.5
2023-10-18,28136.0,9212.7001953125
2023-10-19,27747.0,9146.7998046875
2023-10-20,27357.0,9029.099609375
2023-10-23,27559.0,8995.5
2023-10-24,27573.0,8975.7998046875
2023-10-25,27429.0,8984.7998046875
2023-10-26,27508.0,8962.7998046875
2023-10-27,27287.0,8918.2998046875
2023-10-30,27340.0,9013.900390625
2023-10-31,27742.0,9017.2998046875
2023-11-01,27985.0,9075.0
2023-11-02,28479.0,9260.400390625
2023-11-03,28675.0,9293.900390625
2023-11-06,28593.0,9241.5
2023-11-07,28396.0,9235.900390625
2023-11-08,28433.0,9283.7998046875
2023-11-09,28644.0,9405.2001953125
2023-11-10,28504.0,9371.7001953125
2023-11-13,28925.0,9461.7001953125
2023-11-14,29344.0,9623.2998046875
2023-11-15,29467.0,9640.7001953125
2023-11-16,29258.0,9667.400390625
2023-11-17,29498.0,9761.400390625
2023-11-20,29542.0,9839.0
2023-11-21,29153.0,9827.5
2023-11-22,29155.0,9887.400390625
2023-11-23,29236.0,9905.5
2023-11-24,29432.0,9939.0
2023-11-27,29342.0,9936.099609375
2023-11-28,29377.0,10003.400390625
2023-11-29,29688.0,10062.599609375
2023-11-30,29737.0,10058.2001953125
2023-12-01,29928.0,10140.7998046875
2023-12-04,29914.0,10178.2998046875
2023-12-05,30083.0,10238.400390625
2023-12-06,30326.0,10258.099609375
2023-12-07,30122.0,10146.0
2023-12-08,30404.0,10223.400390625
2023-12-11,30427.0,10198.0
2023-12-12,30342.0,10118.7001953125
2023-12-13,30296.0,10096.099609375
2023-12-14,30359.0,10171.7001953125
2023-12-15,30374.0,10095.599609375
2023-12-18,30241.0,10054.900390625
2023-12-19,30364.0,10106.7001953125
2023-12-20,30361.0,10101.0
2023-12-21,30274.0,10104.2998046875
2023-12-22,30353.0,10111.900390625
2023-12-25,30353.0,10111.900390625
2023-12-26,30353.0,10111.900390625
2023-12-27,30422.0,10121.7998046875
2023-12-28,30331.0,10086.2001953125
2023-12-29,30352.0,10102.099609375
2024-01-01,30352.0,10102.099609375
2024-01-02,30525.0,10182.099609375
2024-01-03,30101.0,10053.400390625
2024-01-04,30404.0,10182.400390625
2024-01-05,30441.0,10164.5
2024-01-08,30570.0,10209.0
2024-01-09,30409.0,10060.2998046875
2024-01-10,30451.0,10067.099609375
2024-01-11,30249.0,10004.900390625
2024-01-12,30471.0,10094.7998046875
2024-01-15,30328.0,10076.900390625
2024-01-16,30338.0,9994.099609375
2024-01-17,30099.0,9867.7998046875
2024-01-18,30351.0,9880.2998046875
2024-01-19,30284.0,9858.2998046875
2024-01-22,30182.0,9968.099609375
2024-01-23,30077.0,9859.2001953125
2024-01-24,30338.0,9974.0
2024-01-25,30158.0,9916.599609375
2024-01-26,30379.0,9936.599609375
2024-01-29,30234.0,9890.2998046875
2024-01-30,30623.0,10039.2998046875
2024-01-31,30744.0,10077.7001953125
2024-02-01,30689.0,10014.0
2024-02-02,30718.0,10062.5
2024-02-05,30953.0,9941.2998046875
2024-02-06,31117.0,10003.0
2024-02-07,30976.0,9920.2001953125
2024-02-08,31064.0,9905.400390625
2024-02-09,31156.0,9896.599609375
2024-02-12,31457.0,9984.7001953125
2024-02-13,31134.0,9925.400390625
2024-02-14,31329.0,9916.599609375
2024-02-15,31694.0,9927.2998046875
2024-02-16,31732.0,9886.400390625
2024-02-19,31676.0,9944.7998046875
2024-02-20,31701.0,10038.2001953125
2024-02-21,32018.0,10107.2001953125
2024-02-22,32356.0,10138.900390625
2024-02-23,32701.0,10130.599609375
2024-02-26,32558.0,10138.400390625
2024-02-27,32706.0,10113.7998046875
2024-02-28,32618.0,10068.599609375
2024-02-29,32581.0,10001.2998046875
2024-03-01,32934.0,10064.7001953125
2024-03-04,32912.0,10069.7998046875
2024-03-05,33146.0,10117.099609375
2024-03-06,33364.0,10197.2001953125
2024-03-07,33419.0,10319.599609375
2024-03-08,33404.0,10305.7001953125
2024-03-11,33315.0,10325.7001953125
2024-03-12,33753.0,10388.900390625
2024-03-13,33885.0,10560.5
2024-03-14,33786.0,10490.5
2024-03-15,33940.0,10597.900390625
2024-03-18,33941.0,10596.7001953125
2024-03-19,34262.0,10701.400390625
2024-03-20,34293.0,10752.5
2024-03-21,34328.0,10867.5
2024-03-22,34344.0,10943.2001953125
2024-03-25,34639.0,10952.2001953125
2024-03-26,34688.0,10991.5
2024-03-27,34760.0,11111.2998046875
2024-03-28,34750.0,11074.599609375
2024-03-29,34750.0,11074.599609375
2024-04-01,34750.0,11074.599609375
2024-04-02,34325.0,10975.599609375
2024-04-03,34481.0,11032.2998046875
2024-04-04,34455.0,11090.900390625
2024-04-05,34011.0,10916.0
2024-04-08,34316.0,10911.7998046875
2024-04-09,33946.0,10816.0
2024-04-10,34040.0,10775.0
2024-04-11,33714.0,10649.7998046875
2024-04-12,33764.0,10686.0
2024-04-15,33954.0,10687.2001953125
2024-04-16,33394.0,10526.900390625
2024-04-17,33633.0,10633.900390625
2024-04-18,33882.0,10765.0
2024-04-19,33922.0,10729.5
2024-04-22,33725.0,10890.2001953125
2024-04-23,34364.0,11075.400390625
2024-04-24,34271.0,11027.7998046875
2024-04-25,33940.0,10983.7001953125
2024-04-26,34250.0,11154.599609375
2024-04-29,34296.0,11100.7998046875
2024-04-30,33747.0,10854.400390625
2024-05-01,33747.0,10854.400390625
2024-05-02,33736.0,10872.0
2024-05-03,33629.0,10854.7001953125
2024-05-06,33987.0,10917.5
2024-05-07,34242.0,11080.900390625
2024-05-08,34151.0,11153.0
2024-05-09,34339.0,11050.099609375
2024-05-10,34657.0,11105.5
2024-05-13,34816.0,11152.0
2024-05-14,35151.0,11239.2998046875
2024-05-15,35366.0,11362.7998046875
2024-05-16,35410.0,11299.2998046875
2024-05-17,35399.0,11327.7001953125
2024-05-20,34825.0,11339.5
2024-05-21,34604.0,11334.900390625
2024-05-22,34461.0,11329.0
2024-05-23,34468.0,11311.099609375
2024-05-24,34491.0,11246.0
2024-05-27,34762.0,11325.5
2024-05-28,34660.0,11276.0
2024-05-29,34151.0,11145.099609375
2024-05-30,34448.0,11338.2001953125
2024-05-31,34492.0,11322.0
2024-06-03,34670.0,11397.2001953125
2024-06-04,34276.0,11286.400390625
2024-06-05,34508.0,11353.099609375
2024-06-06,34834.0,11444.0
2024-06-07,34660.0,11404.900390625
2024-06-10,34542.0,11357.2001953125
2024-06-11,33874.0,11175.5
2024-06-12,34359.0,11245.400390625
2024-06-13,33610.0,11066.099609375
2024-06-14,32665.0,10992.2998046875
2024-06-17,32908.0,10959.5
2024-06-18,33316.0,11067.7001953125
2024-06-19,33220.0,11056.400390625
2024-06-20,33675.0,11160.5
2024-06-21,33309.0,11032.2998046875
2024-06-24,33835.0,11172.099609375
2024-06-25,33707.0,11118.900390625
2024-06-26,33542.0,11030.5
2024-06-27,33187.0,10951.5
2024-06-28,33154.0,10943.7001953125
2024-07-01,33717.0,11057.0
2024-07-02,33481.0,10912.7998046875
2024-07-03,33845.0,11056.7998046875
2024-07-04,34106.0,11066.2998046875
2024-07-05,33988.0,11023.5
2024-07-08,34047.0,11022.099609375
2024-07-09,33864.0,10898.7998046875
2024-07-10,34306.0,11071.599609375
2024-07-11,34318.0,11170.0
2024-07-12,34581.0,11250.599609375
2024-07-15,34376.0,11143.0
2024-07-16,34369.0,11090.5
2024-07-17,34380.0,11105.2001953125
2024-07-18,34529.0,11147.5
2024-07-19,34216.0,11087.5
2024-07-22,34615.0,11143.7998046875
2024-07-23,34638.0,11212.7001953125
2024-07-24,34472.0,11210.099609375
2024-07-25,33771.0,11145.599609375
2024-07-26,33812.0,11165.900390625
2024-07-29,33641.0,11117.7998046875
2024-07-30,33908.0,11202.599609375
2024-07-31,33764.0,11065.0
2024-08-01,32857.0,10854.2998046875
2024-08-02,32019.0,10672.900390625
2024-08-05,31294.0,10423.400390625
2024-08-06,31107.0,10390.5
2024-08-07,31832.0,10599.0
2024-08-08,31742.0,10558.0
2024-08-09,31782.0,10638.5
2024-08-12,31928.0,10646.2001953125
2024-08-13,32006.0,10723.7998046875
2024-08-14,32328.0,10753.0
2024-08-15,32328.0,10885.599609375
2024-08-16,33041.0,10949.7001953125
2024-08-19,33266.0,11102.5
2024-08-20,33076.0,11087.7998046875
2024-08-21,33312.0,11114.900390625
2024-08-22,33311.0,11156.2998046875
2024-08-23,33650.0,11278.099609375
2024-08-26,33605.0,11265.5
2024-08-27,33779.0,11326.900390625
2024-08-28,33880.0,11332.0
2024-08-29,34192.0,11358.599609375
2024-08-30,34373.0,11401.900390625
2024-09-02,34321.0,11395.2998046875
2024-09-03,33863.0,11279.2001953125
2024-09-04,33682.0,11213.900390625
2024-09-05,33685.0,11273.5
2024-09-06,33291.0,11173.0
2024-09-09,33590.0,11272.7998046875
2024-09-10,33213.0,11203.5
2024-09-11,33174.0,11278.900390625
2024-09-12,33454.0,11400.2001953125
2024-09-13,33568.0,11540.2001953125
2024-09-16,33570.0,11581.0
2024-09-17,33780.0,11703.400390625
2024-09-18,33655.0,11684.7001953125
2024-09-19,34045.0,11778.099609375
2024-09-20,33762.0,11753.2998046875
2024-09-23,33680.0,11797.900390625
2024-09-24,33881.0,11837.0
2024-09-25,33841.0,11792.599609375
2024-09-26,34409.0,11953.2001953125
2024-09-27,34727.0,11967.900390625
2024-09-30,34125.0,11877.2998046875
2024-10-01,33771.0,11673.5
2024-10-02,33675.0,11609.7998046875
2024-10-03,33170.0,11618.0
2024-10-04,33594.0,11659.2001953125
2024-10-07,33815.0,11717.5
2024-10-08,33734.0,11734.7001953125
2024-10-09,33933.0,11741.5
2024-10-10,34077.0,11656.7001953125
2024-10-11,34308.0,11720.0
2024-10-14,34681.0,11850.900390625
2024-10-15,34578.0,11930.2001953125
2024-10-16,34660.0,11996.7001953125
2024-10-17,35039.0,11904.5
2024-10-18,35204.0,11925.2001953125
2024-10-21,34956.0,11841.099609375
2024-10-22,34734.0,11832.7001953125
2024-10-23,34697.0,11865.2001953125
2024-10-24,34699.0,11839.7998046875
2024-10-25,34776.0,11812.5
2024-10-28,35016.0,11904.0
2024-10-29,34926.0,11795.2998046875
2024-10-30,34503.0,11715.0
2024-10-31,34281.0,11672.599609375
2024-11-01,34676.0,11843.0
2024-11-04,34541.0,11805.099609375
2024-11-05,34472.0,11839.2001953125
2024-11-06,33941.0,11495.2998046875
2024-11-07,33981.0,11570.099609375
2024-11-08,33817.0,11551.599609375
2024-11-11,34344.0,11597.2998046875
2024-11-12,33607.0,11382.599609375
2024-11-13,33708.0,11377.099609375
2024-11-14,34358.0,11524.2998046875
2024-11-15,34192.0,11635.900390625
2024-11-18,33758.0,11674.7998046875
2024-11-19,33325.0,11588.400390625
2024-11-20,33228.0,11589.5
2024-11-21,33295.0,11611.7001953125
2024-11-22,33495.0,11656.599609375
2024-11-25,33428.0,11711.7998046875
2024-11-26,33168.0,11617.900390625
2024-11-27,33090.0,11579.5
2024-11-28,33260.0,11610.7998046875
2024-11-29,33415.0,11641.2998046875
2024-12-02,33483.0,11735.2998046875
2024-12-03,33829.0,11873.599609375
2024-12-04,34084.0,11931.599609375
2024-12-05,34626.0,12118.7001953125
2024-12-06,34750.0,12072.0
2024-12-09,34560.0,12011.5
2024-12-10,34525.0,11965.5
2024-12-11,34731.0,11789.2998046875
2024-12-12,34857.0,11764.7998046875
2024-12-13,34889.0,11752.099609375
2024-12-16,34740.0,11778.599609375
2024-12-17,34315.0,11588.099609375
2024-12-18,34401.0,11617.900390625
2024-12-19,33787.0,11439.900390625
2024-12-20,33766.0,11467.2998046875
2024-12-23,33740.0,11435.7001953125
2024-12-24,33740.0,11473.900390625
2024-12-25,33740.0,11473.900390625
2024-12-26,33740.0,11473.900390625
2024-12-27,34161.0,11531.599609375
2024-12-30,34186.0,11536.7998046875
2024-12-31,34186.0,11595.0
2025-01-01,34186.0,11595.0
2025-01-02,34375.0,11676.900390625
2025-01-03,34128.0,11651.599609375
2025-01-06,34781.0,11808.2001953125
2025-01-07,34939.0,11811.900390625
2025-01-08,35109.0,11798.099609375
2025-01-09,35316.0,11899.2998046875
2025-01-10,35090.0,11720.900390625
2025-01-13,34799.0,11688.2001953125
2025-01-14,35125.0,11752.099609375
2025-01-15,35647.0,11898.5
2025-01-16,35820.0,11840.599609375
2025-01-17,36268.0,11916.2998046875
2025-01-20,36144.0,11943.599609375
2025-01-21,36059.0,11927.400390625
2025-01-22,35854.0,11882.7001953125
2025-01-23,36113.0,11991.5
2025-01-24,36201.0,11982.599609375
2025-01-27,36191.0,11997.099609375
2025-01-28,36147.0,12154.2001953125
2025-01-29,36372.0,12286.5
2025-01-30,36430.0,12419.599609375
2025-01-31,36472.0,12368.900390625
2025-02-03,36219.0,12205.7998046875
2025-02-04,36719.0,12372.7998046875
2025-02-05,36581.0,12536.7001953125
2025-02-06,37122.0,12731.0
2025-02-07,37056.0,12688.900390625
2025-02-10,37242.0,12708.7998046875
2025-02-11,37582.0,12774.7998046875
2025-02-12,37531.0,12911.5
2025-02-13,37908.0,12936.2998046875
2025-02-14,37978.0,12956.0
2025-02-17,38328.0,13016.900390625
2025-02-18,38554.0,13143.900390625
2025-02-19,38348.0,12929.400390625
2025-02-20,38249.0,12967.099609375
2025-02-21,38421.0,12952.0
2025-02-24,38473.0,13012.900390625
2025-02-25,38715.0,13116.7998046875
2025-02-26,39225.0,13332.0
2025-02-27,38623.0,13270.599609375
2025-02-28,38655.0,13347.2998046875
2025-03-03,39069.0,13373.099609375
2025-03-04,37736.0,13031.7001953125
2025-03-05,38519.0,13214.0
2025-03-06,38780.0,13234.2001953125
2025-03-07,38593.0,13257.099609375
2025-03-10,38226.0,13082.7001953125
2025-03-11,37698.0,12877.2998046875
2025-03-12,38307.0,12804.0
2025-03-13,38000.0,12821.2998046875
2025-03-14,38655.0,13005.2001953125
2025-03-17,39022.0,13147.2001953125
2025-03-18,39534.0,13354.7001953125
2025-03-19,39713.0,13408.099609375
2025-03-20,39188.0,13306.2998046875
2025-03-21,39036.0,13350.2001953125
2025-03-24,38973.0,13323.2998046875
2025-03-25,39385.0,13484.2998046875
2025-03-26,39058.0,13432.2001953125
2025-03-27,39099.0,13422.599609375
2025-03-28,38739.0,13309.2998046875
2025-03-31,38052.0,13135.400390625
2025-04-01,38557.0,13297.0
2025-04-02,38454.0,13350.2001953125
2025-04-03,37071.0,13191.2001953125
2025-04-04,34649.0,12422.0
2025-04-07,32854.0,11785.7998046875
2025-04-08,33657.0,12065.599609375
2025-04-09,32731.0,11797.599609375
2025-04-10,34277.0,12307.599609375
2025-04-11,34028.0,12286.0
2025-04-14,35007.0,12609.7998046875
2025-04-15,35844.0,12879.2998046875
2025-04-16,36068.0,12942.099609375
2025-04-17,35980.0,12918.0
2025-04-18,35980.0,12918.0
2025-04-21,35980.0,12918.0
2025-04-22,35948.0,13010.599609375
2025-04-23,36458.0,13208.2998046875
2025-04-24,36809.0,13179.7001953125
2025-04-25,37348.0,13355.2998046875
2025-04-28,37466.0,13456.099609375
2025-04-29,37875.0,13366.900390625
2025-04-30,37605.0,13287.7998046875
2025-05-01,37605.0,13287.7998046875
2025-05-02,38328.0,13446.7001953125
2025-05-05,38476.0,13518.0
2025-05-06,38560.0,13530.2001953125
2025-05-07,38320.0,13480.400390625
2025-05-08,38974.0,13488.900390625
2025-05-09,39370.0,13554.099609375
2025-05-12,39922.0,13655.2998046875
2025-05-13,40077.0,13769.099609375
2025-05-14,40357.0,13840.2001953125
2025-05-15,40419.0,13930.2001953125
2025-05-16,40656.0,14064.5
2025-05-19,40167.0,14099.0
2025-05-20,40522.0,14323.400390625
2025-05-21,40551.0,14307.599609375
2025-05-22,40257.0,14272.5
2025-05-23,39475.0,14104.099609375
2025-05-26,39988.0,14221.599609375
2025-05-27,40125.0,14239.900390625
2025-05-28,40128.0,14100.599609375
2025-05-29,39983.0,14116.599609375
2025-05-30,40087.0,14152.2001953125
2025-06-02,39984.0,14202.7998046875
2025-06-03,40074.0,14128.400390625
2025-06-04,40081.0,14101.2998046875
2025-06-05,40379.0,14203.7001953125
2025-06-06,40602.0,14247.599609375
2025-06-09,40462.0,14251.2998046875
2025-06-10,40208.0,14221.099609375
2025-06-11,40180.0,14134.099609375
2025-06-12,39948.0,14088.900390625
2025-06-13,39439.0,13910.599609375
2025-06-16,39929.0,14110.7998046875
2025-06-17,39387.0,13911.7001953125
2025-06-18,39419.0,13923.2001953125
2025-06-19,38942.0,13744.900390625
2025-06-20,39231.0,13850.2998046875
2025-06-23,38841.0,13839.400390625
2025-06-24,39474.0,14035.099609375
2025-06-25,39319.0,13811.7998046875
2025-06-26,39351.0,13815.5
2025-06-27,39742.0,13969.0
2025-06-30,39792.0,13991.900390625
2025-07-01,39561.0,13987.400390625
2025-07-02,39785.0,14044.599609375
2025-07-03,39943.0,14182.900390625
2025-07-04,39622.0,13973.0
2025-07-07,39914.0,14074.7998046875
2025-07-08,40183.0,14079.5
2025-07-09,40821.0,14254.400390625
2025-07-10,40528.0,14141.599609375
2025-07-11,40078.0,14009.2001953125
2025-07-14,40186.0,14036.0
2025-07-15,39921.0,13874.7001953125
2025-07-16,39763.0,13885.7001953125
2025-07-17,40129.0,13994.5
2025-07-18,40312.0,13989.0
2025-07-21,40167.0,14031.5
2025-07-22,40165.0,14041.5
2025-07-23,40697.0,14067.900390625
2025-07-24,40600.0,14256.5
2025-07-25,40726.0,14237.2998046875
2025-07-28,40732.0,14220.2001953125
2025-07-29,41234.0,14347.7001953125
2025-07-30,41638.0,14380.599609375
2025-07-31,40988.0,14397.0
2025-08-01,39943.0,14126.7001953125
2025-08-04,40697.0,14386.099609375
2025-08-05,40744.0,14407.5
2025-08-06,41010.0,14536.599609375
2025-08-07,41393.0,14690.900390625
2025-08-08,41624.0,14824.900390625
