Date,VIXY,^VIX
2023-12-08,66.80000305175781,12.350000381469727
2023-12-11,65.36000061035156,12.630000114440918
2023-12-12,63.52000045776367,12.069999694824219
2023-12-13,62.68000030517578,12.1899995803833
2023-12-14,62.439998626708984,12.479999542236328
2023-12-15,64.4000015258789,12.279999732971191
2023-12-18,64.55999755859375,12.5600004196167
2023-12-19,65.55999755859375,12.529999732971191
2023-12-20,69.5999984741211,13.670000076293945
2023-12-21,67.87999725341797,13.649999618530273
2023-12-22,66.31999969482422,13.029999732971191
2023-12-25,66.31999969482422,13.029999732971191
2023-12-26,64.5199966430664,12.989999771118164
2023-12-27,61.91999816894531,12.430000305175781
2023-12-28,61.79999923706055,12.470000267028809
2023-12-29,62.040000915527344,12.449999809265137
2024-01-01,62.040000915527344,12.449999809265137
2024-01-02,62.040000915527344,13.199999809265137
2024-01-03,64.19999694824219,14.039999961853027
2024-01-04,64.12000274658203,14.130000114440918
2024-01-05,62.0,13.350000381469727
2024-01-08,60.47999954223633,13.079999923706055
2024-01-09,59.15999984741211,12.760000228881836
2024-01-10,58.560001373291016,12.6899995803833
2024-01-11,58.31999969482422,12.4399995803833
2024-01-12,59.2400016784668,12.699999809265137
2024-01-15,59.2400016784668,12.699999809265137
2024-01-16,61.20000076293945,13.84000015258789
2024-01-17,63.52000045776367,14.789999961853027
2024-01-18,61.20000076293945,14.130000114440918
2024-01-19,59.7599983215332,13.300000190734863
2024-01-22,57.68000030517578,13.1899995803833
2024-01-23,56.20000076293945,12.550000190734863
2024-01-24,57.68000030517578,13.140000343322754
2024-01-25,58.36000061035156,13.449999809265137
2024-01-26,57.720001220703125,13.260000228881836
2024-01-29,58.439998626708984,13.600000381469727
2024-01-30,57.36000061035156,13.3100004196167
2024-01-31,60.31999969482422,14.350000381469727
2024-02-01,59.7599983215332,13.880000114440918
2024-02-02,59.599998474121094,13.850000381469727
2024-02-05,57.47999954223633,13.670000076293945
2024-02-06,56.040000915527344,13.0600004196167
2024-02-07,55.7599983215332,12.829999923706055
2024-02-08,55.47999954223633,12.789999961853027
2024-02-09,56.0,12.930000305175781
2024-02-12,57.0,13.930000305175781
2024-02-13,61.20000076293945,15.850000381469727
2024-02-14,57.880001068115234,14.380000114440918
2024-02-15,57.400001525878906,14.010000228881836
2024-02-16,57.31999969482422,14.239999771118164
2024-02-19,57.31999969482422,14.239999771118164
2024-02-20,59.040000915527344,15.420000076293945
2024-02-21,58.79999923706055,15.34000015258789
2024-02-22,57.599998474121094,14.539999961853027
2024-02-23,55.36000061035156,13.75
2024-02-26,54.79999923706055,13.739999771118164
2024-02-27,53.880001068115234,13.430000305175781
2024-02-28,54.720001220703125,13.84000015258789
2024-02-29,53.959999084472656,13.399999618530273
2024-03-01,54.08000183105469,13.109999656677246
2024-03-04,54.040000915527344,13.489999771118164
2024-03-05,56.20000076293945,14.460000038146973
2024-03-06,56.47999954223633,14.5
2024-03-07,56.08000183105469,14.4399995803833
2024-03-08,57.599998474121094,14.739999771118164
2024-03-11,57.040000915527344,15.220000267028809
2024-03-12,54.20000076293945,13.84000015258789
2024-03-13,53.84000015258789,13.75
2024-03-14,55.31999969482422,14.399999618530273
2024-03-15,56.31999969482422,14.40999984741211
2024-03-18,55.119998931884766,14.329999923706055
2024-03-19,53.68000030517578,13.819999694824219
2024-03-20,52.279998779296875,13.039999961853027
2024-03-21,52.0,12.920000076293945
2024-03-22,52.279998779296875,13.0600004196167
2024-03-25,51.91999816894531,13.1899995803833
2024-03-26,51.720001220703125,13.239999771118164
2024-03-27,50.720001220703125,12.779999732971191
2024-03-28,51.84000015258789,13.010000228881836
2024-03-29,51.84000015258789,13.010000228881836
2024-04-01,52.119998931884766,13.649999618530273
2024-04-02,53.52000045776367,14.609999656677246
2024-04-03,53.279998779296875,14.329999923706055
2024-04-04,55.68000030517578,16.350000381469727
2024-04-05,56.7599983215332,16.030000686645508
2024-04-08,54.47999954223633,15.1899995803833
2024-04-09,54.2400016784668,14.979999542236328
2024-04-10,55.08000183105469,15.800000190734863
2024-04-11,54.040000915527344,14.90999984741211
2024-04-12,58.79999923706055,17.309999465942383
2024-04-15,62.119998931884766,19.229999542236328
2024-04-16,60.040000915527344,18.399999618530273
2024-04-17,59.47999954223633,18.209999084472656
2024-04-18,60.0,18.0
2024-04-19,61.439998626708984,18.709999084472656
2024-04-22,56.79999923706055,16.940000534057617
2024-04-23,54.47999954223633,15.6899995803833
2024-04-24,54.0,15.970000267028809
2024-04-25,55.20000076293945,15.369999885559082
2024-04-26,53.400001525878906,15.029999732971191
2024-04-29,52.68000030517578,14.670000076293945
2024-04-30,54.15999984741211,15.649999618530273
2024-05-01,54.279998779296875,15.390000343322754
2024-05-02,52.560001373291016,14.680000305175781
2024-05-03,50.7599983215332,13.489999771118164
2024-05-06,49.47999954223633,13.489999771118164
2024-05-07,49.279998779296875,13.229999542236328
2024-05-08,48.84000015258789,13.0
2024-05-09,48.560001373291016,12.6899995803833
2024-05-10,47.959999084472656,12.550000190734863
2024-05-13,48.599998474121094,13.600000381469727
2024-05-14,47.68000030517578,13.420000076293945
2024-05-15,45.720001220703125,12.449999809265137
2024-05-16,45.720001220703125,12.420000076293945
2024-05-17,45.31999969482422,11.989999771118164
2024-05-20,45.439998626708984,12.149999618530273
2024-05-21,44.400001525878906,11.859999656677246
2024-05-22,45.52000045776367,12.289999961853027
2024-05-23,46.119998931884766,12.770000457763672
2024-05-24,44.560001373291016,11.930000305175781
2024-05-27,44.560001373291016,11.930000305175781
2024-05-28,45.68000030517578,12.920000076293945
2024-05-29,47.36000061035156,14.279999732971191
2024-05-30,47.279998779296875,14.470000267028809
2024-05-31,45.7599983215332,12.920000076293945
2024-06-03,45.52000045776367,13.109999656677246
2024-06-04,45.7599983215332,13.15999984741211
2024-06-05,44.84000015258789,12.630000114440918
2024-06-06,44.52000045776367,12.579999923706055
2024-06-07,44.08000183105469,12.220000267028809
2024-06-10,44.20000076293945,12.739999771118164
2024-06-11,44.15999984741211,12.850000381469727
2024-06-12,43.20000076293945,12.039999961853027
2024-06-13,43.20000076293945,11.9399995803833
2024-06-14,44.63999938964844,12.65999984741211
2024-06-17,44.31999969482422,12.75
2024-06-18,44.0,12.300000190734863
2024-06-19,44.0,12.300000190734863
2024-06-20,45.560001373291016,13.279999732971191
2024-06-21,44.7599983215332,13.199999809265137
2024-06-24,44.52000045776367,13.329999923706055
2024-06-25,43.52000045776367,12.84000015258789
2024-06-26,43.08000183105469,12.550000190734863
2024-06-27,42.720001220703125,12.239999771118164
2024-06-28,43.400001525878906,12.4399995803833
2024-07-01,41.68000030517578,12.220000267028809
2024-07-02,41.15999984741211,12.029999732971191
2024-07-03,41.36000061035156,12.09000015258789
2024-07-04,41.36000061035156,12.09000015258789
2024-07-05,41.47999954223633,12.479999542236328
2024-07-08,40.79999923706055,12.369999885559082
2024-07-09,40.79999923706055,12.510000228881836
2024-07-10,40.720001220703125,12.850000381469727
2024-07-11,40.84000015258789,12.920000076293945
2024-07-12,40.15999984741211,12.460000038146973
2024-07-15,40.959999084472656,13.119999885559082
2024-07-16,41.119998931884766,13.1899995803833
2024-07-17,42.52000045776367,14.479999542236328
2024-07-18,43.79999923706055,15.930000305175781
2024-07-19,45.720001220703125,16.520000457763672
2024-07-22,43.2400016784668,14.90999984741211
2024-07-23,42.84000015258789,14.720000267028809
2024-07-24,48.79999923706055,18.040000915527344
2024-07-25,49.20000076293945,18.459999084472656
2024-07-26,46.400001525878906,16.389999389648438
2024-07-29,45.68000030517578,16.600000381469727
2024-07-30,47.08000183105469,17.690000534057617
2024-07-31,45.79999923706055,16.360000610351562
2024-08-01,49.91999816894531,18.59000015258789
2024-08-02,61.880001068115234,23.389999389648438
2024-08-05,88.5199966430664,38.56999969482422
2024-08-06,70.36000061035156,27.709999084472656
2024-08-07,68.23999786376953,27.850000381469727
2024-08-08,62.7599983215332,23.790000915527344
2024-08-09,54.400001525878906,20.3700008392334
2024-08-12,54.20000076293945,20.709999084472656
2024-08-13,49.959999084472656,18.1200008392334
2024-08-14,46.599998474121094,16.190000534057617
2024-08-15,44.880001068115234,15.229999542236328
2024-08-16,44.84000015258789,14.800000190734863
2024-08-19,43.84000015258789,14.649999618530273
2024-08-20,45.7599983215332,15.880000114440918
2024-08-21,46.2400016784668,16.270000457763672
2024-08-22,48.31999969482422,17.549999237060547
2024-08-23,45.400001525878906,15.859999656677246
2024-08-26,45.47999954223633,16.149999618530273
2024-08-27,44.439998626708984,15.430000305175781
2024-08-28,47.0,17.110000610351562
