Date,ASML.AS,IFX.DE
2023-01-20,575.2958374023438,30.25135040283203
2023-01-23,599.2666015625,31.05306625366211
2023-01-24,599.9486694335938,30.800405502319336
2023-01-25,601.3128662109375,31.2182674407959
2023-01-26,603.2617797851562,32.700225830078125
2023-01-27,604.236083984375,32.700225830078125
2023-01-30,587.96337890625,32.23377227783203
2023-01-31,587.1837158203125,31.98596954345703
2023-02-01,591.8610229492188,32.45728302001953
2023-02-02,618.7549438476562,35.04220199584961
2023-02-03,623.1397705078125,35.61069107055664
2023-02-06,606.0216674804688,34.979034423828125
2023-02-07,606.8027954101562,34.983890533447266
2023-02-08,604.849853515625,34.51258087158203
2023-02-09,612.4666137695312,35.32401657104492
2023-02-10,597.3307495117188,34.39596939086914
2023-02-13,606.0216674804688,34.779823303222656
2023-02-14,606.509765625,34.82841110229492
2023-02-15,610.7089233398438,35.19768524169922
2023-02-16,608.365234375,35.071353912353516
2023-02-17,595.9635009765625,34.54680633544922
2023-02-20,589.4208984375,34.23795700073242
2023-02-21,582.87841796875,33.84577178955078
2023-02-22,579.0699462890625,33.59084701538086
2023-02-23,580.7301025390625,34.135005950927734
2023-02-24,565.3988037109375,32.93883514404297
2023-02-27,581.5112915039062,33.14963912963867
2023-02-28,570.2813110351562,32.86039733886719
2023-03-01,561.1021728515625,33.12022018432617
2023-03-02,563.9342041015625,32.963348388671875
2023-03-03,575.5546264648438,33.5810432434082
2023-03-06,576.3357543945312,34.27717590332031
2023-03-07,560.61376953125,33.75752639770508
2023-03-08,568.328369140625,34.81153106689453
2023-03-09,571.55078125,35.15469741821289
2023-03-10,564.03173828125,34.91447830200195
2023-03-13,551.7277221679688,33.41926193237305
2023-03-14,562.5669555664062,34.23795700073242
2023-03-15,554.6571655273438,32.6005744934082
2023-03-16,573.2108154296875,33.24277877807617
2023-03-17,582.0971069335938,33.796749114990234
2023-03-20,586.1007690429688,33.79184341430664
2023-03-21,581.21826171875,33.93400955200195
