Date,XLRE,XLU
2023-12-19,37.8033447265625,60.77642822265625
2023-12-20,37.32770919799805,59.54351043701172
2023-12-21,37.64162826538086,59.64863967895508
2023-12-22,37.79383087158203,59.84934616088867
2023-12-25,37.79383087158203,59.84934616088867
2023-12-26,38.069698333740234,60.21253204345703
2023-12-27,38.28848648071289,60.17430114746094
2023-12-28,38.526309967041016,60.604393005371094
2023-12-29,38.10775375366211,60.52793502807617
2024-01-01,38.10775375366211,60.52793502807617
2024-01-02,38.459716796875,61.4072265625
2024-01-03,37.5465087890625,61.6366081237793
2024-01-04,37.451377868652344,61.445457458496094
2024-01-05,37.375282287597656,61.674835205078125
2024-01-08,37.88896179199219,62.124046325683594
2024-01-09,37.62260055541992,61.61749267578125
2024-01-10,37.67967987060547,61.60793685913086
2024-01-11,37.32770919799805,60.17430114746094
2024-01-12,37.61309051513672,60.518375396728516
2024-01-15,37.61309051513672,60.518375396728516
2024-01-16,37.38478469848633,59.85890579223633
2024-01-17,36.69987869262695,58.989173889160156
2024-01-18,36.46206283569336,58.358367919921875
2024-01-19,36.814029693603516,58.28190994262695
2024-01-22,36.98525619506836,57.98562240600586
2024-01-23,36.785484313964844,58.090755462646484
2024-01-24,36.28131866455078,57.2974853515625
2024-01-25,36.775978088378906,58.32969284057617
2024-01-26,36.614261627197266,58.50173568725586
2024-01-29,36.880619049072266,58.87447738647461
2024-01-30,36.53815841674805,58.85536575317383
2024-01-31,36.27180480957031,58.73111343383789
2024-02-01,36.90915298461914,59.84934616088867
2024-02-02,36.44303512573242,58.769344329833984
2024-02-05,35.72007369995117,57.54597854614258
2024-02-06,36.26229476928711,57.75624465942383
2024-02-07,36.24326705932617,57.79447555541992
2024-02-08,36.44303512573242,57.38349914550781
2024-02-09,36.53815841674805,57.60332107543945
2024-02-12,36.424007415771484,58.27235412597656
2024-02-13,35.75811767578125,57.307037353515625
2024-02-14,35.99593734741211,57.62244415283203
2024-02-15,36.86159133911133,58.58774948120117
2024-02-16,36.4810791015625,58.520843505859375
2024-02-19,36.4810791015625,58.520843505859375
2024-02-20,36.424007415771484,58.48261642456055
2024-02-21,36.69036102294922,59.256778717041016
2024-02-22,36.785484313964844,58.79801559448242
2024-02-23,36.83305358886719,59.21855163574219
2024-02-26,36.414493560791016,58.052528381347656
2024-02-27,36.44303512573242,59.151641845703125
2024-02-28,36.90915298461914,59.33324432373047
2024-02-29,37.20405197143555,59.352352142333984
2024-03-01,37.61309051513672,58.989173889160156
2024-03-04,38.04116439819336,59.983154296875
2024-03-05,37.55601501464844,59.81111526489258
2024-03-06,37.76529312133789,60.38456726074219
2024-03-07,37.76529312133789,60.77642822265625
2024-03-08,38.2123908996582,60.929351806640625
2024-03-11,38.02213668823242,61.23518371582031
2024-03-12,37.927005767822266,60.64262390136719
2024-03-13,37.68918991088867,61.0536003112793
2024-03-14,37.15647888183594,60.566162109375
2024-03-15,37.1374626159668,60.65217971801758
2024-03-18,37.131710052490234,60.931644439697266
2024-03-19,37.131710052490234,61.471290588378906
2024-03-20,37.284950256347656,61.54837417602539
2024-03-21,37.428611755371094,61.45201110839844
2024-03-22,36.9880485534668,61.53874206542969
2024-03-25,36.844390869140625,61.82783889770508
2024-03-26,36.6911506652832,61.12437438964844
2024-03-27,37.62015914916992,62.83002853393555
2024-03-28,37.859596252441406,63.263675689697266
2024-03-29,37.859596252441406,63.263675689697266
2024-04-01,37.198753356933594,62.878211975097656
2024-04-02,36.786922454833984,62.98421859741211
2024-04-03,36.80607604980469,62.733673095703125
2024-04-04,36.51875686645508,62.60839080810547
2024-04-05,36.75819396972656,62.79148864746094
2024-04-08,37.07424545288086,63.205848693847656
2024-04-09,37.543540954589844,63.55277633666992
2024-04-10,36.00157165527344,62.46384811401367
2024-04-11,36.039886474609375,62.33857345581055
2024-04-12,35.66636657714844,61.86637878417969
