Date,BMW.DE,MBG.DE,VOW3.DE
2022-09-14,61.46782684326172,45.65765380859375,121.44334411621094
2022-09-15,61.49253463745117,45.49953079223633,120.60324096679688
2022-09-16,61.25374221801758,45.08051300048828,117.50132751464844
2022-09-19,62.33241271972656,45.47581100463867,118.74531555175781
2022-09-20,61.81366729736328,45.064693450927734,118.66453552246094
2022-09-21,61.961883544921875,45.325599670410156,119.50464630126953
2022-09-22,61.07258987426758,44.3531494140625,119.03611755371094
2022-09-23,58.775264739990234,42.6217155456543,113.22003173828125
2022-09-26,59.41753005981445,43.301639556884766,111.65291595458984
2022-09-27,59.08816909790039,43.10398864746094,110.45738983154297
2022-09-28,58.9399528503418,43.04073715209961,111.39441680908203
2022-09-29,56.92258071899414,41.45161437988281,103.76887512207031
2022-09-30,57.63072204589844,41.388362884521484,102.10482025146484
2022-10-03,58.240047454833984,41.89435577392578,102.13713073730469
2022-10-04,59.985687255859375,43.48347854614258,106.09530639648438
2022-10-05,58.84937286376953,41.9101676940918,104.70590209960938
2022-10-06,59.261077880859375,42.56637191772461,106.93540954589844
2022-10-07,59.038761138916016,41.59392547607422,105.23904418945312
2022-10-10,59.31048583984375,41.15118408203125,100.5376968383789
2022-10-11,59.59867858886719,41.78367233276367,99.60066986083984
2022-10-12,60.24917221069336,41.720420837402344,99.42294311523438
2022-10-13,61.130226135253906,42.39244079589844,100.29537200927734
2022-10-14,61.772483825683594,42.582183837890625,100.39229583740234
2022-10-17,63.015846252441406,43.68113327026367,103.21957397460938
2022-10-18,63.91337203979492,45.17538070678711,105.33598327636719
2022-10-19,63.946311950683594,45.436283111572266,104.89977264404297
2022-10-20,63.839263916015625,45.064693450927734,104.91593170166016
2022-10-21,63.756919860839844,45.00935745239258,104.7220687866211
2022-10-24,64.15216064453125,46.20317077636719,105.19058227539062
2022-10-25,64.40741729736328,46.09248733520508,105.96605682373047
2022-10-26,65.10731506347656,46.598472595214844,105.85295867919922
2022-10-27,65.51902770996094,46.495697021484375,105.57831573486328
2022-10-28,65.51078796386719,46.013427734375,103.59115600585938
2022-10-31,65.47785186767578,46.32966995239258,104.47972106933594
2022-11-01,66.10364532470703,46.75659942626953,106.79000091552734
2022-11-02,66.07070922851562,45.886932373046875,105.8368148803711
2022-11-03,62.991146087646484,45.12004089355469,103.33265686035156
2022-11-04,65.70841217041016,47.23096466064453,107.50086975097656
2022-11-07,66.7212142944336,47.302120208740234,110.15042114257812
2022-11-08,66.27656555175781,47.97413635253906,110.13426208496094
2022-11-09,66.07894134521484,47.37327194213867,109.2618408203125
2022-11-10,68.21981811523438,50.07715606689453,112.28298950195312
2022-11-11,69.36436462402344,51.22353744506836,115.25566101074219
2022-11-14,70.01486206054688,51.34212875366211,115.86959075927734
2022-11-15,70.13837432861328,51.5397834777832,115.83727264404297
2022-11-16,67.95632934570312,48.34572219848633,110.99051666259766
2022-11-17,67.74224090576172,47.61045837402344,111.95987701416016
2022-11-18,69.29026794433594,49.191673278808594,114.59327697753906
2022-11-21,68.83738708496094,48.94658660888672,112.79997253417969
2022-11-22,69.24908447265625,49.14423751831055,112.89690399169922
2022-11-23,68.97735595703125,49.080989837646484,110.78050231933594
2022-11-24,69.17498016357422,49.41304397583008,110.66740417480469
2022-11-25,69.1338119506836,49.31026840209961,110.31197357177734
2022-11-28,68.70564270019531,48.630340576171875,109.24569702148438
2022-11-29,69.78430938720703,49.44466781616211,111.345947265625
2022-11-30,71.06883239746094,50.91520309448242,113.01000213623047
2022-12-01,70.1054458618164,50.72545623779297,112.58995819091797
2022-12-02,70.20425415039062,50.67011260986328,112.29914855957031
2022-12-05,70.69829559326172,50.80451965332031,113.76931762695312
2022-12-06,70.14661407470703,50.42502212524414,112.9292221069336
2022-12-07,69.62786102294922,49.903221130371094,111.15209197998047
2022-12-08,68.3104019165039,49.903221130371094,110.34429168701172
2022-12-09,69.61139678955078,51.22353744506836,110.86128997802734
2022-12-12,69.52081298828125,50.63848876953125,109.95654296875
2022-12-13,69.17498016357422,51.08123016357422,111.2974853515625
2022-12-14,69.0432357788086,51.04169464111328,111.28131866455078
2022-12-15,68.17865753173828,49.0968017578125,107.88860321044922
2022-12-16,68.03044128417969,49.04145812988281,110.29581451416016
2022-12-19,68.8538589477539,49.51582336425781,98.53437805175781
2022-12-20,68.63153076171875,49.01774215698242,96.30487060546875
2022-12-21,69.29026794433594,49.69766616821289,96.75724792480469
2022-12-22,68.5903549194336,48.22713088989258,92.79905700683594
2022-12-23,68.75504302978516,48.50384521484375,93.42913818359375
2022-12-26,68.75504302978516,48.50384521484375,93.42913818359375
2022-12-27,68.87854766845703,48.92287063598633,93.5906982421875
2022-12-28,68.55742645263672,48.488033294677734,92.86368560791016
2022-12-29,69.02676391601562,49.01774215698242,93.81687927246094
2022-12-30,68.6562271118164,48.54337692260742,94.04306030273438
2023-01-02,70.64889526367188,50.42502212524414,96.96726989746094
2023-01-03,70.67359924316406,50.63848876953125,98.5989990234375
2023-01-04,72.3615951538086,52.069488525390625,101.68476104736328
2023-01-05,73.24264526367188,52.50432586669922,102.68643188476562
2023-01-06,73.72022247314453,52.543853759765625,103.52653503417969
2023-01-09,74.09075927734375,53.22378158569336,103.41344451904297
2023-01-10,74.535400390625,53.56373977661133,102.815673828125
2023-01-11,75.57290649414062,53.87207794189453,103.21957397460938
2023-01-12,76.75862884521484,54.47294235229492,103.97889709472656
2023-01-13,75.53996276855469,53.002410888671875,101.0546875
2023-01-16,75.62230682373047,53.097286224365234,101.55552673339844
2023-01-17,75.73758697509766,53.15262985229492,101.16777801513672
2023-01-18,75.28471374511719,53.207969665527344,101.1354751586914
2023-01-19,74.12369537353516,51.80067825317383,99.47142028808594
2023-01-20,74.08252716064453,52.0141487121582,100.37614440917969
2023-01-23,75.36705780029297,53.18424606323242,101.10316467285156
2023-01-24,75.58113861083984,53.56373977661133,100.00456237792969
2023-01-25,75.58113861083984,53.44514846801758,100.24690246582031
2023-01-26,76.04225158691406,53.99857711791992,100.97391510009766
2023-01-27,76.04225158691406,53.99857711791992,100.97391510009766
2023-01-30,75.32588195800781,53.5400276184082,101.99172973632812
2023-01-31,76.76686096191406,53.87998580932617,102.54103088378906
2023-02-01,78.44661712646484,55.026363372802734,103.73655700683594
2023-02-02,80.52162170410156,57.08195114135742,107.67858123779297
2023-02-03,80.34870910644531,56.923828125,106.57998657226562
2023-02-06,79.9205322265625,56.805233001708984,105.28751373291016
2023-02-07,80.20049285888672,56.88429260253906,106.03067779541016
2023-02-08,80.34046936035156,56.75780487060547,104.4474105834961
2023-02-09,81.89672088623047,57.7065315246582,105.22288513183594
2023-02-10,80.5051498413086,56.8922004699707,103.88196563720703
2023-02-13,80.37340545654297,56.50480270385742,103.7042465209961
2023-02-14,80.48045349121094,56.512718200683594,105.17442321777344
2023-02-15,81.66616821289062,57.20844650268555,105.80450439453125
2023-02-16,81.71556854248047,57.38238525390625,105.80450439453125
2023-02-17,82.13550567626953,59.01103210449219,105.99836730957031
2023-02-20,82.06964111328125,59.19287872314453,107.19390106201172
2023-02-21,81.27091979980469,58.97150421142578,105.88528442382812
2023-02-22,81.0486068725586,58.48923873901367,105.98221588134766
2023-02-23,82.05316925048828,58.59201431274414,106.54766845703125
2023-02-24,80.02757263183594,56.87639617919922,103.23572540283203
2023-02-27,80.82628631591797,57.390281677246094,104.47972106933594
2023-02-28,80.48868560791016,57.43772506713867,104.3343276977539
2023-03-01,81.79791259765625,57.975337982177734,103.80117797851562
2023-03-02,81.80614471435547,58.20461654663086,103.89811706542969
2023-03-03,83.56002807617188,59.76211166381836,114.867919921875
2023-03-06,83.54354858398438,59.904422760009766,112.832275390625
2023-03-07,83.1647720336914,59.564456939697266,112.12144470214844
2023-03-08,83.13184356689453,59.390525817871094,113.13923645019531
2023-03-09,81.95436096191406,59.11381149291992,110.82897186279297
2023-03-10,80.96626281738281,58.52876663208008,109.13260650634766
2023-03-13,77.92787170410156,56.670833587646484,105.38445281982422
2023-03-14,78.71834564208984,57.57212448120117,103.72039794921875
2023-03-15,77.96903991699219,55.461204528808594,99.50373077392578
2023-03-16,78.85832214355469,55.62723159790039,98.9705810546875
2023-03-17,78.10078430175781,54.757564544677734,97.2903823852539
2023-03-20,78.72657775878906,54.662689208984375,97.12882232666016
2023-03-21,80.15107727050781,55.72210693359375,99.50373077392578
2023-03-22,80.85922241210938,56.26762390136719,100.00456237792969
2023-03-23,81.37797546386719,55.91184616088867,98.85749053955078
2023-03-24,80.4969253540039,55.065895080566406,96.12716674804688
2023-03-27,81.2297592163086,56.512718200683594,97.62965393066406
2023-03-28,81.34503936767578,56.83686447143555,98.45359802246094
2023-03-29,81.46031951904297,55.62723159790039,99.03520965576172
2023-03-30,82.90129089355469,56.06206512451172,100.71541595458984
2023-03-31,83.11537170410156,55.95928192138672,101.49089813232422
2023-04-03,82.95069122314453,55.66676712036133,101.66860961914062
