Date,BNP.PA,GLE.PA
2023-05-15,48.2609748840332,19.54144287109375
2023-05-16,48.0881462097168,19.37037467956543
2023-05-17,48.25274658203125,19.756378173828125
2023-05-18,49.083980560302734,20.155540466308594
2023-05-19,49.25680923461914,20.339767456054688
2023-05-22,50.45411682128906,20.488906860351562
2023-05-23,50.25163269042969,21.2872314453125
2023-05-24,49.33604431152344,20.84859275817871
2023-05-25,49.45929718017578,20.91438865661621
2023-05-26,49.57374572753906,20.91438865661621
2023-05-29,49.38886642456055,20.79157066345215
2023-05-30,48.67576599121094,21.08454132080078
2023-05-31,47.54888916015625,20.441892623901367
2023-06-01,47.953861236572266,20.493871688842773
2023-06-02,49.72340774536133,21.36806297302246
2023-06-05,49.23039627075195,21.240478515625
2023-06-06,49.714603424072266,21.363338470458984
2023-06-07,49.96990966796875,21.36806297302246
2023-06-08,50.19000244140625,21.618507385253906
2023-06-09,49.362457275390625,22.043790817260742
2023-06-12,49.67938995361328,22.024887084960938
2023-06-13,49.89948272705078,21.98236083984375
2023-06-14,50.63899612426758,22.223352432250977
2023-06-15,49.55613708496094,21.821697235107422
2023-06-16,49.80263900756836,21.95400619506836
2023-06-19,50.01393127441406,22.057964324951172
2023-06-20,49.94350051879883,21.98236083984375
2023-06-21,50.2164192199707,21.920930862426758
2023-06-22,49.054325103759766,21.42949104309082
2023-06-23,48.28840255737305,21.4531192779541
2023-06-26,48.62294006347656,21.533451080322266
2023-06-27,49.01030349731445,21.783893585205078
2023-06-28,49.17757797241211,21.854774475097656
2023-06-29,49.9963264465332,22.25642967224121
2023-06-30,50.815067291259766,22.492698669433594
2023-07-03,51.44013595581055,22.738414764404297
2023-07-04,50.9647331237793,22.676986694335938
2023-07-05,50.48052978515625,22.620281219482422
2023-07-06,48.20916748046875,21.798070907592773
2023-07-07,48.526100158691406,22.024887084960938
2023-07-10,48.72858428955078,21.968185424804688
2023-07-11,49.441688537597656,22.24225425720215
2023-07-12,49.917091369628906,22.417091369628906
2023-07-13,50.19000244140625,22.870725631713867
2023-07-14,49.87307357788086,22.601383209228516
2023-07-17,49.9258918762207,22.511598587036133
