Date,IGLT.L,^TNX
2022-12-26,9.48214054107666,3.750999927520752
2022-12-27,9.48214054107666,3.859999895095825
2022-12-28,9.450563430786133,3.88700008392334
2022-12-29,9.450563430786133,3.8350000381469727
2022-12-30,9.464094161987305,3.878999948501587
2023-01-02,9.464094161987305,3.878999948501587
2023-01-03,9.464094161987305,3.7929999828338623
2023-01-04,9.572358131408691,3.7090001106262207
2023-01-05,9.509203910827637,3.7200000286102295
2023-01-06,9.554315567016602,3.569000005722046
2023-01-09,9.477628707885742,3.5169999599456787
2023-01-10,9.504693984985352,3.621000051498413
2023-01-11,9.640024185180664,3.553999900817871
2023-01-12,9.707690238952637,3.4489998817443848
2023-01-13,9.685133934020996,3.510999917984009
2023-01-16,9.67611312866211,3.510999917984009
2023-01-17,9.703178405761719,3.5350000858306885
2023-01-18,9.703178405761719,3.375
2023-01-19,9.757309913635254,3.3970000743865967
2023-01-20,9.680622100830078,3.4839999675750732
2023-01-23,9.681751251220703,3.5250000953674316
2023-01-24,9.75505542755127,3.4690001010894775
2023-01-25,9.770842552185059,3.4619998931884766
2023-01-26,9.727989196777344,3.493000030517578
2023-01-27,9.698668479919434,3.5179998874664307
2023-01-30,9.698668479919434,3.5510001182556152
2023-01-31,9.703178405761719,3.5290000438690186
2023-02-01,9.689644813537598,3.3970000743865967
2023-02-02,9.928729057312012,3.3959999084472656
2023-02-03,9.852042198181152,3.5320000648498535
2023-02-06,9.739266395568848,3.634000062942505
2023-02-07,9.700922966003418,3.6740000247955322
2023-02-08,9.67611312866211,3.6530001163482666
2023-02-09,9.698668479919434,3.683000087738037
2023-02-10,9.628746032714844,3.74399995803833
2023-02-13,9.61746883392334,3.7170000076293945
2023-02-14,9.540781021118164,3.760999917984009
2023-02-15,9.554315567016602,3.809000015258789
2023-02-16,9.558826446533203,3.8429999351501465
2023-02-17,9.511460304260254,3.828000068664551
2023-02-20,9.556571006774902,3.828000068664551
2023-02-21,9.450563430786133,3.9549999237060547
2023-02-22,9.486650466918945,3.9230000972747803
2023-02-23,9.479883193969727,3.878999948501587
2023-02-24,9.423494338989258,3.9489998817443848
2023-02-27,9.369363784790039,3.921999931335449
2023-02-28,9.369363784790039,3.9159998893737793
2023-03-01,9.32425308227539,3.99399995803833
2023-03-02,9.315230369567871,4.072999954223633
2023-03-03,9.337786674499512,3.9639999866485596
2023-03-06,9.337786674499512,3.9830000400543213
2023-03-07,9.362597465515137,3.9749999046325684
2023-03-08,9.428006172180176,3.9760000705718994
2023-03-09,9.405452728271484,3.924999952316284
2023-03-10,9.495672225952148,3.694999933242798
2023-03-13,9.677238464355469,3.515000104904175
2023-03-14,9.606191635131836,3.638000011444092
2023-03-15,9.73701000213623,3.492000102996826
2023-03-16,9.71671199798584,3.5850000381469727
2023-03-17,9.761821746826172,3.3949999809265137
2023-03-20,9.748289108276367,3.4809999465942383
2023-03-21,9.703178405761719,3.6059999465942383
2023-03-22,9.635514259338379,3.5
2023-03-23,9.70543384552002,3.4059998989105225
2023-03-24,9.761821746826172,3.380000114440918
2023-03-27,9.713327407836914,3.5280001163482666
2023-03-28,9.685133934020996,3.563999891281128
2023-03-29,9.680622100830078,3.565999984741211
2023-03-30,9.644535064697266,3.5510001182556152
2023-03-31,9.64904499053955,3.49399995803833
2023-04-03,9.757309913635254,3.430000066757202
2023-04-04,9.73701000213623,3.3369998931884766
2023-04-05,9.730244636535645,3.2869999408721924
2023-04-06,9.739266395568848,3.2880001068115234
2023-04-07,9.739266395568848,3.2880001068115234
2023-04-10,9.739266395568848,3.4149999618530273
2023-04-11,9.651301383972168,3.434000015258789
2023-04-12,9.640024185180664,3.4210000038146973
2023-04-13,9.59942626953125,3.4519999027252197
2023-04-14,9.545292854309082,3.5220000743865967
2023-04-17,9.504693984985352,3.5910000801086426
2023-04-18,9.470861434936523,3.572000026702881
2023-04-19,9.40093994140625,3.6019999980926514
2023-04-20,9.468605041503906,3.5450000762939453
2023-04-21,9.468605041503906,3.569999933242798
2023-04-24,9.464094161987305,3.515000104904175
2023-04-25,9.531760215759277,3.3959999084472656
2023-04-26,9.48214054107666,3.431999921798706
2023-04-27,9.418985366821289,3.5280001163482666
2023-04-28,9.477628707885742,3.4519999027252197
2023-05-01,9.477628707885742,3.5739998817443848
